SensorID: 5498,
Firmware Version: 1.5.5,

mm-dd,hh:mm:ss,SmO2 Live,SmO2 Averaged,THb,Lap,Session Ct,
2-11,14:42:48,34,34,12.93,4,37,
2-11,14:42:48,38,38,12.97,4,37,
2-11,14:42:49,36,36,12.93,4,37,
2-11,14:42:49,37,37,13,4,37,
2-11,14:42:50,37,37,12.96,4,37,
2-11,14:42:50,38,38,12.96,4,37,
2-11,14:42:51,39,39,13.02,4,37,
2-11,14:42:51,38,38,12.95,4,37,
2-11,14:42:52,39,39,12.96,4,37,
2-11,14:42:52,39,39,12.99,4,37,
2-11,14:42:53,41,41,12.95,4,37,
2-11,14:42:53,40,40,12.99,4,37,
2-11,14:42:54,39,39,12.94,4,37,
2-11,14:42:54,39,39,12.98,4,37,
2-11,14:42:55,38,38,12.98,4,37,
2-11,14:42:55,38,38,12.92,4,37,
2-11,14:42:56,39,39,12.99,4,37,
2-11,14:42:56,38,38,12.99,4,37,
2-11,14:42:57,34,34,12.93,4,37,
2-11,14:42:57,35,35,12.98,4,37,
2-11,14:42:58,34,34,12.93,4,37,
2-11,14:42:58,35,35,12.98,4,37,
2-11,14:42:59,35,35,13,4,37,
2-11,14:42:59,34,34,12.98,4,37,
2-11,14:43:0,32,32,12.98,4,37,
2-11,14:43:0,33,33,12.96,4,37,
2-11,14:43:1,33,33,12.99,4,37,
2-11,14:43:1,32,32,12.96,4,37,
2-11,14:43:2,31,31,12.96,4,37,
2-11,14:43:2,32,32,13,4,37,
2-11,14:43:3,31,31,12.96,4,37,
2-11,14:43:3,31,31,12.99,4,37,
2-11,14:43:4,30,30,12.95,4,37,
2-11,14:43:4,30,30,12.98,4,37,
2-11,14:43:5,31,31,12.99,4,37,
2-11,14:43:5,31,31,12.94,4,37,
2-11,14:43:6,35,35,13.06,4,37,
2-11,14:43:6,33,33,12.95,4,37,
2-11,14:43:7,32,32,12.97,4,37,
2-11,14:43:7,33,33,12.98,4,37,
2-11,14:43:8,32,32,12.94,4,37,
2-11,14:43:8,30,30,12.99,4,37,
2-11,14:43:9,33,33,12.96,4,37,
2-11,14:43:9,32,32,12.96,4,37,
2-11,14:43:10,33,33,12.99,4,37,
2-11,14:43:10,33,33,12.95,4,37,
2-11,14:43:11,33,33,13,4,37,
2-11,14:43:11,33,33,12.95,4,37,
2-11,14:43:12,35,35,13,4,37,
2-11,14:43:12,35,35,12.99,4,37,
2-11,14:43:13,33,33,12.95,4,37,
2-11,14:43:13,35,35,13.01,4,37,
2-11,14:43:14,35,35,12.96,4,37,
2-11,14:43:14,36,36,12.98,4,37,
2-11,14:43:15,36,36,12.98,4,37,
2-11,14:43:15,37,37,12.96,4,37,
2-11,14:43:16,39,39,13.05,4,37,
2-11,14:43:16,38,38,12.95,4,37,
2-11,14:43:17,39,39,12.99,4,37,
2-11,14:43:17,39,39,13,4,37,
2-11,14:43:18,38,38,12.94,4,37,
2-11,14:43:18,43,43,13.06,4,37,
2-11,14:43:19,40,40,12.97,4,37,
2-11,14:43:19,40,40,12.95,4,37,
2-11,14:43:20,42,42,13.05,4,37,
2-11,14:43:20,41,41,12.98,4,37,
2-11,14:43:21,40,40,13.01,4,37,
2-11,14:43:21,42,42,12.99,4,37,
2-11,14:43:22,42,42,12.93,4,37,
2-11,14:43:22,42,42,13.02,4,37,
2-11,14:43:23,41,41,12.98,4,37,
2-11,14:43:23,40,40,12.97,4,37,
2-11,14:43:24,41,41,12.97,4,37,
2-11,14:43:24,42,42,12.96,4,37,
2-11,14:43:25,42,42,13,4,37,
2-11,14:43:25,43,43,12.98,4,37,
2-11,14:43:26,43,43,12.97,4,37,
2-11,14:43:26,44,44,13.05,4,37,
2-11,14:43:27,42,42,12.96,4,37,
2-11,14:43:27,43,43,12.98,4,37,
2-11,14:43:28,44,44,13.01,4,37,
2-11,14:43:28,43,43,12.98,4,37,
2-11,14:43:29,43,43,12.99,4,37,
2-11,14:43:29,43,43,12.98,4,37,
2-11,14:43:30,43,43,13,4,37,
2-11,14:43:30,42,42,13.01,4,37,
2-11,14:43:31,42,42,12.97,4,37,
2-11,14:43:31,42,42,12.98,4,37,
2-11,14:43:32,42,42,13.01,4,37,
2-11,14:43:32,43,43,12.99,4,37,
2-11,14:43:33,43,43,13,4,37,
2-11,14:43:33,44,44,12.99,4,37,
2-11,14:43:34,43,43,12.91,4,37,
2-11,14:43:34,42,42,13.01,4,37,
2-11,14:43:35,43,43,12.98,4,37,
2-11,14:43:35,43,43,13.01,4,37,
2-11,14:43:36,43,43,13.02,4,37,
2-11,14:43:36,44,44,12.99,4,37,
2-11,14:43:37,45,45,13.04,4,37,
2-11,14:43:37,47,47,13.01,4,37,
2-11,14:43:38,44,44,13,4,37,
2-11,14:43:38,46,46,13.05,4,37,
2-11,14:43:39,45,45,13.01,4,37,
2-11,14:43:39,43,43,12.99,4,37,
2-11,14:43:40,47,47,13.06,4,37,
2-11,14:43:40,45,45,12.97,4,37,
2-11,14:43:41,46,46,13.03,4,37,
2-11,14:43:41,45,45,12.98,4,37,
2-11,14:43:42,45,45,12.99,4,37,
2-11,14:43:42,45,45,13.03,4,37,
2-11,14:43:43,45,45,12.98,4,37,
2-11,14:43:43,45,45,12.99,4,37,
2-11,14:43:44,43,43,13.01,4,37,
2-11,14:43:44,45,45,13,4,37,
2-11,14:43:45,46,46,12.99,4,37,
2-11,14:43:45,43,43,12.97,4,37,
2-11,14:43:46,46,46,13.01,4,37,
2-11,14:43:46,46,46,13.03,4,37,
2-11,14:43:47,45,45,13.01,4,37,
2-11,14:43:47,43,43,12.99,4,37,
2-11,14:43:48,44,44,12.97,4,37,
2-11,14:43:48,45,45,12.97,4,37,
2-11,14:43:49,45,45,13,4,37,
2-11,14:43:49,45,45,13,4,37,
2-11,14:43:50,44,44,12.98,4,37,
2-11,14:43:50,43,43,13.02,4,37,
2-11,14:43:51,44,44,12.97,4,37,
2-11,14:43:51,43,43,12.97,4,37,
2-11,14:43:52,43,43,12.79,4,37,
2-11,14:43:52,44,44,12.97,4,37,
2-11,14:43:53,47,47,12.97,4,37,
2-11,14:43:53,45,45,12.96,4,37,
2-11,14:43:54,45,45,12.99,4,37,
2-11,14:43:54,47,47,12.95,4,37,
2-11,14:43:55,47,47,12.98,4,37,
2-11,14:43:55,47,47,12.99,4,37,
2-11,14:43:56,49,49,12.98,4,37,
2-11,14:43:56,48,48,12.94,4,37,
2-11,14:43:57,47,47,12.97,4,37,
2-11,14:43:57,48,48,12.95,4,37,
2-11,14:43:58,49,49,12.87,4,37,
2-11,14:43:58,47,47,12.99,4,37,
2-11,14:43:59,50,50,12.97,4,37,
2-11,14:43:59,50,50,12.93,4,37,
2-11,14:44:0,48,48,12.99,4,37,
2-11,14:44:0,50,50,12.95,4,37,
2-11,14:44:1,49,49,12.92,4,37,
2-11,14:44:1,49,49,13.03,4,37,
2-11,14:44:2,49,49,12.92,4,37,
2-11,14:44:2,50,50,12.79,4,37,
2-11,14:44:3,49,49,12.99,4,37,
2-11,14:44:3,49,49,12.92,4,37,
2-11,14:44:4,49,49,12.92,4,37,
2-11,14:44:4,50,50,13.01,4,37,
2-11,14:44:5,51,51,12.94,4,37,
2-11,14:44:5,51,51,12.94,4,37,
2-11,14:44:6,48,48,12.97,4,37,
2-11,14:44:6,50,50,12.94,4,37,
2-11,14:44:7,49,49,12.75,4,37,
2-11,14:44:7,45,45,12.63,4,37,
2-11,14:44:8,49,49,12.91,4,37,
2-11,14:44:8,45,45,12.48,4,37,
2-11,14:44:9,49,49,12.97,4,37,
2-11,14:44:9,50,50,12.9,4,37,
2-11,14:44:10,50,50,12.95,4,37,
2-11,14:44:10,49,49,12.94,4,37,
2-11,14:44:11,50,50,12.91,4,37,
2-11,14:44:11,49,49,12.9,4,37,
2-11,14:44:12,48,48,12.96,4,37,
2-11,14:44:12,47,47,12.91,4,37,
2-11,14:44:13,48,48,12.92,4,37,
2-11,14:44:13,45,45,12.94,4,37,
2-11,14:44:14,47,47,12.92,4,37,
2-11,14:44:14,46,46,12.9,4,37,
2-11,14:44:15,48,48,13,4,37,
2-11,14:44:15,47,47,12.93,4,37,
2-11,14:44:16,45,45,12.89,4,37,
2-11,14:44:16,46,46,12.96,4,37,
2-11,14:44:17,45,45,12.89,4,37,
2-11,14:44:17,44,44,12.87,4,37,
2-11,14:44:18,44,44,12.93,4,37,
2-11,14:44:18,44,44,12.88,4,37,
2-11,14:44:19,44,44,12.62,4,37,
2-11,14:44:19,42,42,12.75,4,37,
2-11,14:44:20,45,45,12.84,4,37,
2-11,14:44:20,45,45,12.91,4,37,
2-11,14:44:21,45,45,12.95,4,37,
2-11,14:44:21,47,47,12.88,4,37,
2-11,14:44:22,47,47,12.84,4,37,
2-11,14:44:22,47,47,12.87,4,37,
2-11,14:44:23,46,46,12.89,4,37,
2-11,14:44:23,46,46,12.91,4,37,
2-11,14:44:24,43,43,12.91,4,37,
2-11,14:44:24,45,45,12.88,4,37,
2-11,14:44:25,45,45,12.89,4,37,
2-11,14:44:25,42,42,12.93,4,37,
2-11,14:44:26,43,43,12.88,4,37,
2-11,14:44:26,42,42,12.88,4,37,
2-11,14:44:27,42,42,12.94,4,37,
2-11,14:44:27,43,43,12.9,4,37,
2-11,14:44:28,42,42,12.89,4,37,
2-11,14:44:28,41,41,12.94,4,37,
2-11,14:44:29,40,40,12.9,4,37,
2-11,14:44:29,43,43,12.9,4,37,
2-11,14:44:30,42,42,12.94,4,37,
2-11,14:44:30,42,42,12.89,4,37,
2-11,14:44:31,40,40,12.87,4,37,
2-11,14:44:31,43,43,12.98,4,37,
2-11,14:44:32,41,41,12.86,4,37,
2-11,14:44:32,42,42,12.87,4,37,
2-11,14:44:33,42,42,12.96,4,37,
2-11,14:44:33,40,40,12.87,4,37,
2-11,14:44:34,42,42,12.89,4,37,
2-11,14:44:34,42,42,12.9,4,37,
2-11,14:44:35,40,40,12.9,4,37,
2-11,14:44:35,42,42,12.88,4,37,
2-11,14:44:36,43,43,12.91,4,37,
2-11,14:44:36,41,41,12.93,4,37,
2-11,14:44:37,42,42,12.87,4,37,
2-11,14:44:37,42,42,12.89,4,37,
2-11,14:44:38,40,40,12.9,4,37,
2-11,14:44:38,42,42,12.86,4,37,
2-11,14:44:39,42,42,12.85,4,37,
2-11,14:44:39,40,40,12.9,4,37,
2-11,14:44:40,42,42,12.85,4,37,
2-11,14:44:40,43,43,12.89,4,37,
2-11,14:44:41,41,41,12.93,4,37,
2-11,14:44:41,42,42,12.88,4,37,
2-11,14:44:42,40,40,12.9,4,37,
2-11,14:44:42,40,40,12.9,4,37,
2-11,14:44:43,42,42,12.86,4,37,
2-11,14:44:43,42,42,12.88,4,37,
2-11,14:44:44,40,40,12.91,4,37,
2-11,14:44:44,41,41,12.87,4,37,
2-11,14:44:45,40,40,12.85,4,37,
2-11,14:44:45,39,39,12.91,4,37,
2-11,14:44:46,42,42,12.88,4,37,
2-11,14:44:46,42,42,12.86,4,37,
2-11,14:44:47,39,39,12.9,4,37,
2-11,14:44:47,41,41,12.86,4,37,
2-11,14:44:48,42,42,12.85,4,37,
2-11,14:44:48,40,40,12.92,4,37,
2-11,14:44:49,41,41,12.87,4,37,
2-11,14:44:49,41,41,12.86,4,37,
2-11,14:44:50,40,40,12.92,4,37,
2-11,14:44:50,41,41,12.87,4,37,
2-11,14:44:51,41,41,12.85,4,37,
2-11,14:44:51,40,40,12.91,4,37,
2-11,14:44:52,39,39,12.89,4,37,
2-11,14:44:52,41,41,12.86,4,37,
2-11,14:44:53,35,35,12.63,4,37,
2-11,14:44:53,41,41,12.89,4,37,
2-11,14:44:54,42,42,12.87,4,37,
2-11,14:44:54,43,43,12.89,4,37,
2-11,14:44:55,41,41,12.87,4,37,
2-11,14:44:55,42,42,12.87,4,37,
2-11,14:44:56,42,42,12.86,4,37,
2-11,14:44:56,42,42,12.94,4,37,
2-11,14:44:57,42,42,12.88,4,37,
2-11,14:44:57,42,42,12.88,4,37,
2-11,14:44:58,42,42,12.95,4,37,
2-11,14:44:58,41,41,12.92,4,37,
2-11,14:44:59,43,43,12.88,4,37,
2-11,14:44:59,39,39,12.72,4,37,
2-11,14:45:0,42,42,12.89,4,37,
2-11,14:45:0,44,44,12.88,4,37,
2-11,14:45:1,43,43,12.86,4,37,
2-11,14:45:1,42,42,12.89,4,37,
2-11,14:45:2,41,41,12.85,4,37,
2-11,14:45:2,41,41,12.86,4,37,
2-11,14:45:3,39,39,12.9,4,37,
2-11,14:45:3,41,41,12.85,4,37,
2-11,14:45:4,40,40,12.84,4,37,
2-11,14:45:4,39,39,12.91,4,37,
2-11,14:45:5,38,38,12.86,4,37,
2-11,14:45:5,40,40,12.86,4,37,
2-11,14:45:6,39,39,12.93,4,37,
2-11,14:45:6,39,39,12.9,4,37,
2-11,14:45:7,39,39,12.89,4,37,
2-11,14:45:7,39,39,12.91,4,37,
2-11,14:45:8,39,39,12.87,4,37,
2-11,14:45:8,39,39,12.85,4,37,
2-11,14:45:9,37,37,12.91,4,37,
2-11,14:45:9,35,35,12.86,4,37,
2-11,14:45:10,38,38,12.88,4,37,
2-11,14:45:10,37,37,12.89,4,37,
2-11,14:45:11,37,37,12.88,4,37,
2-11,14:45:11,38,38,12.88,4,37,
2-11,14:45:12,39,39,12.93,4,37,
2-11,14:45:12,38,38,12.9,4,37,
2-11,14:45:13,37,37,12.88,4,37,
2-11,14:45:13,36,36,12.92,4,37,
2-11,14:45:14,39,39,12.92,4,37,
2-11,14:45:14,38,38,12.88,4,37,
2-11,14:45:15,39,39,12.91,4,37,
2-11,14:45:15,39,39,12.89,4,37,
2-11,14:45:16,39,39,12.84,4,37,
2-11,14:45:16,38,38,12.9,4,37,
2-11,14:45:17,35,35,12.91,4,37,
2-11,14:45:17,36,36,12.87,4,37,
2-11,14:45:18,35,35,12.87,4,37,
2-11,14:45:18,34,34,12.9,4,37,
2-11,14:45:19,34,34,12.86,4,37,
2-11,14:45:19,35,35,12.89,4,37,
2-11,14:45:20,34,34,12.91,4,37,
2-11,14:45:20,35,35,12.86,4,37,
2-11,14:45:21,35,35,12.87,4,37,
2-11,14:45:21,33,33,12.91,4,37,
2-11,14:45:22,34,34,12.89,4,37,
2-11,14:45:22,34,34,12.91,4,37,
2-11,14:45:23,32,32,12.92,4,37,
2-11,14:45:23,32,32,12.87,4,37,
2-11,14:45:24,34,34,12.91,4,37,
2-11,14:45:24,32,32,12.9,4,37,
2-11,14:45:25,33,33,12.9,4,37,
2-11,14:45:25,33,33,12.95,4,37,
2-11,14:45:26,31,31,12.89,4,37,
2-11,14:45:26,32,32,12.9,4,37,
2-11,14:45:27,31,31,12.9,4,37,
2-11,14:45:27,30,30,12.96,4,37,
2-11,14:45:28,28,28,12.95,4,37,
2-11,14:45:28,29,29,12.96,4,37,
2-11,14:45:29,28,28,12.95,4,37,
2-11,14:45:29,27,27,12.97,4,37,
2-11,14:45:30,26,26,12.96,4,37,
2-11,14:45:30,26,26,12.99,4,37,
2-11,14:45:31,25,25,12.98,4,37,
2-11,14:45:31,25,25,12.99,4,37,
2-11,14:45:32,24,24,12.99,4,37,
2-11,14:45:32,25,25,12.99,4,37,
2-11,14:45:33,23,23,12.98,4,37,
2-11,14:45:33,24,24,12.99,4,37,
2-11,14:45:34,24,24,12.97,4,37,
2-11,14:45:34,25,25,12.99,4,37,
2-11,14:45:35,23,23,13.03,4,37,
2-11,14:45:35,20,20,13.01,4,37,
2-11,14:45:36,21,21,13.02,4,37,
2-11,14:45:36,21,21,13,4,37,
2-11,14:45:37,21,21,13.02,4,37,
2-11,14:45:37,23,23,13.02,4,37,
2-11,14:45:38,22,22,13.03,4,37,
2-11,14:45:38,23,23,13.04,4,37,
2-11,14:45:39,24,24,13.05,4,37,
2-11,14:45:39,23,23,13.03,4,37,
2-11,14:45:40,22,22,13.02,4,37,
2-11,14:45:40,22,22,13.01,4,37,
2-11,14:45:41,25,25,13.03,4,37,
2-11,14:45:41,25,25,13.03,4,37,
2-11,14:45:42,27,27,13.04,4,37,
2-11,14:45:42,27,27,13.04,4,37,
2-11,14:45:43,26,26,13.02,4,37,
2-11,14:45:43,28,28,13.03,4,37,
2-11,14:45:44,27,27,13.01,4,37,
2-11,14:45:44,29,29,13.02,4,37,
2-11,14:45:45,31,31,13.04,4,37,
2-11,14:45:45,31,31,13.03,4,37,
2-11,14:45:46,31,31,13.02,4,37,
2-11,14:45:46,31,31,13,4,37,
2-11,14:45:47,32,32,13,4,37,
2-11,14:45:47,31,31,12.99,4,37,
2-11,14:45:48,31,31,12.98,4,37,
2-11,14:45:48,31,31,12.98,4,37,
2-11,14:45:49,33,33,13.01,4,37,
2-11,14:45:49,32,32,13,4,37,
2-11,14:45:50,32,32,12.99,4,37,
2-11,14:45:50,33,33,12.99,4,37,
2-11,14:45:51,35,35,13.01,4,37,
2-11,14:45:51,35,35,13,4,37,
2-11,14:45:52,34,34,13,4,37,
2-11,14:45:52,35,35,13.01,4,37,
2-11,14:45:53,33,33,12.98,4,37,
2-11,14:45:53,34,34,12.99,4,37,
2-11,14:45:54,35,35,13,4,37,
2-11,14:45:54,34,34,12.98,4,37,
2-11,14:45:55,34,34,13.03,4,37,
2-11,14:45:55,36,36,13.06,4,37,
2-11,14:45:56,35,35,13.04,4,37,
2-11,14:45:56,36,36,13.04,4,37,
2-11,14:45:57,35,35,13.02,4,37,
2-11,14:45:57,36,36,13.02,4,37,
2-11,14:45:58,35,35,13,4,37,
2-11,14:45:58,36,36,13.01,4,37,
2-11,14:45:59,36,36,13,4,37,
2-11,14:45:59,37,37,13.01,4,37,
2-11,14:46:0,38,38,13.02,4,37,
2-11,14:46:0,34,34,12.97,4,37,
2-11,14:46:1,37,37,13,4,37,
2-11,14:46:1,38,38,13.01,4,37,
2-11,14:46:2,38,38,13.02,4,37,
2-11,14:46:2,37,37,12.99,4,37,
2-11,14:46:3,39,39,13.02,4,37,
2-11,14:46:3,38,38,13,4,37,
2-11,14:46:4,39,39,13,4,37,
2-11,14:46:4,39,39,13,4,37,
2-11,14:46:5,40,40,13.01,4,37,
2-11,14:46:5,41,41,13.03,4,37,
2-11,14:46:6,41,41,13.01,4,37,
2-11,14:46:6,42,42,13.03,4,37,
2-11,14:46:7,41,41,13.01,4,37,
2-11,14:46:7,41,41,12.99,4,37,
2-11,14:46:8,42,42,13.01,4,37,
2-11,14:46:8,42,42,13,4,37,
2-11,14:46:9,43,43,13.01,4,37,
2-11,14:46:9,42,42,13.01,4,37,
2-11,14:46:10,43,43,13.01,4,37,
2-11,14:46:10,42,42,13,4,37,
2-11,14:46:11,42,42,13,4,37,
2-11,14:46:11,43,43,13.01,4,37,
2-11,14:46:12,43,43,13.01,4,37,
2-11,14:46:12,42,42,13.01,4,37,
2-11,14:46:13,42,42,13,4,37,
2-11,14:46:13,42,42,12.99,4,37,
2-11,14:46:14,42,42,13,4,37,
2-11,14:46:14,42,42,12.99,4,37,
2-11,14:46:15,42,42,12.99,4,37,
2-11,14:46:15,42,42,13,4,37,
2-11,14:46:16,42,42,13,4,37,
2-11,14:46:16,42,42,13,4,37,
2-11,14:46:17,41,41,12.98,4,37,
2-11,14:46:17,42,42,13,4,37,
2-11,14:46:18,42,42,13.01,4,37,
2-11,14:46:18,41,41,12.99,4,37,
2-11,14:46:19,42,42,13.01,4,37,
2-11,14:46:19,41,41,13,4,37,
2-11,14:46:20,42,42,13.01,4,37,
2-11,14:46:20,42,42,13.02,4,37,
2-11,14:46:21,41,41,13.01,4,37,
2-11,14:46:21,41,41,13.02,4,37,
2-11,14:46:22,41,41,13.01,4,37,
2-11,14:46:22,40,40,12.99,4,37,
2-11,14:46:23,41,41,13.01,4,37,
2-11,14:46:23,41,41,12.99,4,37,
2-11,14:46:24,42,42,13.02,4,37,
2-11,14:46:24,42,42,13.01,4,37,
2-11,14:46:25,42,42,13,4,37,
2-11,14:46:25,41,41,13,4,37,
2-11,14:46:26,42,42,13.02,4,37,
2-11,14:46:26,43,43,12.96,4,37,
2-11,14:46:27,43,43,12.97,4,37,
2-11,14:46:27,43,43,12.97,4,37,
2-11,14:46:28,44,44,13,4,37,
2-11,14:46:28,44,44,12.99,4,37,
2-11,14:46:29,43,43,12.97,4,37,
2-11,14:46:29,44,44,12.99,4,37,
2-11,14:46:30,44,44,12.98,4,37,
2-11,14:46:30,43,43,12.98,4,37,
2-11,14:46:31,44,44,13,4,37,
2-11,14:46:31,43,43,12.98,4,37,
2-11,14:46:32,43,43,12.97,4,37,
2-11,14:46:32,43,43,12.99,4,37,
2-11,14:46:33,43,43,12.98,4,37,
2-11,14:46:33,43,43,12.99,4,37,
2-11,14:46:34,43,43,12.99,4,37,
2-11,14:46:34,45,45,13.03,4,37,
2-11,14:46:35,43,43,12.99,4,37,
2-11,14:46:35,44,44,12.99,4,37,
2-11,14:46:36,43,43,13.01,4,37,
2-11,14:46:36,44,44,13.01,4,37,
2-11,14:46:37,43,43,12.99,4,37,
2-11,14:46:37,43,43,12.98,4,37,
2-11,14:46:38,44,44,13.02,4,37,
2-11,14:46:38,43,43,12.97,4,37,
2-11,14:46:39,43,43,12.99,4,37,
2-11,14:46:39,44,44,13,4,37,
2-11,14:46:40,45,45,13.01,4,37,
2-11,14:46:40,45,45,13.03,4,37,
2-11,14:46:41,44,44,12.98,4,37,
2-11,14:46:41,45,45,13.02,4,37,
2-11,14:46:42,45,45,13,4,37,
2-11,14:46:42,45,45,13.01,4,37,
2-11,14:46:43,45,45,13.01,4,37,
2-11,14:46:43,45,45,13,4,37,
2-11,14:46:44,46,46,13.01,4,37,
2-11,14:46:44,46,46,13.02,4,37,
2-11,14:46:45,45,45,12.98,4,37,
2-11,14:46:45,45,45,12.98,4,37,
2-11,14:46:46,46,46,13.01,4,37,
2-11,14:46:46,46,46,12.99,4,37,
2-11,14:46:47,45,45,12.99,4,37,
2-11,14:46:47,46,46,12.99,4,37,
2-11,14:46:48,48,48,13.04,4,37,
2-11,14:46:48,46,46,12.98,4,37,
2-11,14:46:49,46,46,13,4,37,
2-11,14:46:49,48,48,13.02,4,37,
2-11,14:46:50,46,46,12.98,4,37,
2-11,14:46:50,49,49,13.04,4,37,
2-11,14:46:51,47,47,13,4,37,
2-11,14:46:51,47,47,13,4,37,
2-11,14:46:52,48,48,13,4,37,
2-11,14:46:52,48,48,13,4,37,
2-11,14:46:53,48,48,13,4,37,
2-11,14:46:53,48,48,13.01,4,37,
2-11,14:46:54,48,48,13.01,4,37,
2-11,14:46:54,47,47,12.98,4,37,
2-11,14:46:55,48,48,13,4,37,
2-11,14:46:55,47,47,12.97,4,37,
2-11,14:46:56,49,49,13.02,4,37,
2-11,14:46:56,48,48,12.99,4,37,
2-11,14:46:57,47,47,12.98,4,37,
2-11,14:46:57,49,49,13.01,4,37,
2-11,14:46:58,49,49,13,4,37,
2-11,14:46:58,47,47,12.99,4,37,
2-11,14:46:59,50,50,13.04,4,37,
2-11,14:46:59,49,49,13.02,4,37,
2-11,14:47:0,49,49,13.03,4,37,
2-11,14:47:0,49,49,13.01,4,37,
2-11,14:47:1,50,50,13.03,4,37,
2-11,14:47:1,48,48,13,4,37,
2-11,14:47:2,48,48,13,4,37,
2-11,14:47:2,48,48,12.99,4,37,
2-11,14:47:3,48,48,12.99,4,37,
2-11,14:47:3,49,49,13,4,37,
2-11,14:47:4,48,48,12.98,4,37,
2-11,14:47:4,48,48,13,4,37,
2-11,14:47:5,50,50,13.02,4,37,
2-11,14:47:5,48,48,13,4,37,
2-11,14:47:6,49,49,13.02,4,37,
2-11,14:47:6,50,50,13.04,4,37,
2-11,14:47:7,49,49,13.02,4,37,
2-11,14:47:7,49,49,13.02,4,37,
2-11,14:47:8,48,48,13.01,4,37,
2-11,14:47:8,49,49,13.01,4,37,
2-11,14:47:9,48,48,12.97,4,37,
2-11,14:47:9,48,48,13.01,4,37,
2-11,14:47:10,48,48,13,4,37,
2-11,14:47:10,48,48,13,4,37,
2-11,14:47:11,48,48,13,4,37,
2-11,14:47:11,48,48,13,4,37,
2-11,14:47:12,50,50,13.04,4,37,
2-11,14:47:12,49,49,13.02,4,37,
2-11,14:47:13,48,48,13.01,4,37,
2-11,14:47:13,48,48,13,4,37,
2-11,14:47:14,50,50,13.03,4,37,
2-11,14:47:14,48,48,13.01,4,37,
2-11,14:47:15,48,48,13.01,4,37,
2-11,14:47:15,47,47,13,4,37,
2-11,14:47:16,47,47,12.99,4,37,
2-11,14:47:16,48,48,13.02,4,37,
2-11,14:47:17,48,48,13.02,4,37,
2-11,14:47:17,47,47,13,4,37,
2-11,14:47:18,48,48,13.01,4,37,
2-11,14:47:18,49,49,13.03,4,37,
2-11,14:47:19,48,48,13.01,4,37,
2-11,14:47:19,48,48,13.03,4,37,
2-11,14:47:20,49,49,13.03,4,37,
2-11,14:47:20,47,47,13,4,37,
2-11,14:47:21,48,48,13.01,4,37,
2-11,14:47:21,47,47,13,4,37,
2-11,14:47:22,47,47,13.01,4,37,
2-11,14:47:22,49,49,13.02,4,37,
2-11,14:47:23,47,47,13.01,4,37,
2-11,14:47:23,47,47,13,4,37,
2-11,14:47:24,48,48,13.01,4,37,
2-11,14:47:24,47,47,13.01,4,37,
2-11,14:47:25,49,49,13.02,4,37,
2-11,14:47:25,49,49,13.03,4,37,
2-11,14:47:26,49,49,13.04,4,37,
2-11,14:47:26,48,48,13.01,4,37,
2-11,14:47:27,48,48,13.01,4,37,
2-11,14:47:27,48,48,13,4,37,
2-11,14:47:28,49,49,13.03,4,37,
2-11,14:47:28,49,49,13.03,4,37,
2-11,14:47:29,51,51,13.05,4,37,
2-11,14:47:29,48,48,13.01,4,37,
2-11,14:47:30,49,49,13.02,4,37,
2-11,14:47:30,50,50,13.04,4,37,
2-11,14:47:31,48,48,13.01,4,37,
2-11,14:47:31,48,48,13.01,4,37,
2-11,14:47:32,49,49,13.03,4,37,
2-11,14:47:32,48,48,13,4,37,
2-11,14:47:33,50,50,13.04,4,37,
2-11,14:47:33,49,49,13.03,4,37,
2-11,14:47:34,49,49,13.03,4,37,
2-11,14:47:34,49,49,13.04,4,37,
2-11,14:47:35,49,49,13.03,4,37,
2-11,14:47:35,48,48,13,4,37,
2-11,14:47:36,49,49,13,4,37,
2-11,14:47:36,48,48,13,4,37,
2-11,14:47:37,49,49,13.02,4,37,
2-11,14:47:37,49,49,13.03,4,37,
2-11,14:47:38,51,51,13.05,4,37,
2-11,14:47:38,49,49,13.01,4,37,
2-11,14:47:39,49,49,13,4,37,
2-11,14:47:39,50,50,13.02,4,37,
2-11,14:47:40,49,49,12.99,4,37,
2-11,14:47:40,49,49,13,4,37,
2-11,14:47:41,50,50,13.02,4,37,
2-11,14:47:41,51,51,13.03,4,37,
2-11,14:47:42,50,50,13.01,4,37,
2-11,14:47:42,50,50,13.02,4,37,
2-11,14:47:43,50,50,13.01,4,37,
2-11,14:47:43,50,50,13.01,4,37,
2-11,14:47:44,50,50,13.02,4,37,
2-11,14:47:44,51,51,13.04,4,37,
2-11,14:47:45,51,51,13.03,4,37,
2-11,14:47:45,52,52,13.05,4,37,
2-11,14:47:46,51,51,13.02,4,37,
2-11,14:47:46,51,51,13.02,4,37,
2-11,14:47:47,50,50,13,4,37,
2-11,14:47:47,51,51,13.01,4,37,
2-11,14:47:48,51,51,13.01,4,37,
2-11,14:47:48,51,51,13.03,4,37,
2-11,14:47:49,51,51,13.02,4,37,
2-11,14:47:49,51,51,13.01,4,37,
2-11,14:47:50,51,51,13.02,4,37,
2-11,14:47:50,52,52,13.02,4,37,
2-11,14:47:51,52,52,13.03,4,37,
2-11,14:47:51,54,54,13.07,4,37,
2-11,14:47:52,52,52,13.03,4,37,
2-11,14:47:52,52,52,13.02,4,37,
2-11,14:47:53,51,51,12.99,4,37,
2-11,14:47:53,52,52,13.03,4,37,
