SensorID: 5498,
Firmware Version: 1.5.5,

Date,Time,SmO2 Live,SmO2 Averaged,THb,Lap,Session Ct,
4-21,10:30:26,74,74,11.43,4,214,
4-21,10:30:27,91,91,11.38,4,214,
4-21,10:30:27,85,85,11.49,4,214,
4-21,10:30:28,74,74,12.36,4,214,
4-21,10:30:28,74,74,12.8,4,214,
4-21,10:30:29,77,77,12.82,4,214,
4-21,10:30:29,77,77,12.72,4,214,
4-21,10:30:30,77,77,12.76,4,214,
4-21,10:30:30,78,78,12.85,4,214,
4-21,10:30:31,78,78,12.88,4,214,
4-21,10:30:31,78,78,12.86,4,214,
4-21,10:30:32,79,79,12.84,4,214,
4-21,10:30:32,78,78,12.95,4,214,
4-21,10:30:33,79,79,12.93,4,214,
4-21,10:30:33,79,79,12.86,4,214,
4-21,10:30:34,80,80,12.95,4,214,
4-21,10:30:34,79,79,12.9,4,214,
4-21,10:30:35,79,79,12.91,4,214,
4-21,10:30:35,79,79,12.88,4,214,
4-21,10:30:36,79,79,12.91,4,214,
4-21,10:30:36,79,79,12.9,4,214,
4-21,10:30:37,80,80,12.97,4,214,
4-21,10:30:37,79,79,12.95,4,214,
4-21,10:30:38,78,78,12.96,4,214,
4-21,10:30:38,79,79,12.92,4,214,
4-21,10:30:39,80,80,12.97,4,214,
4-21,10:30:39,79,79,12.97,4,214,
4-21,10:30:40,79,79,12.93,4,214,
4-21,10:30:40,79,79,12.8,4,214,
4-21,10:30:41,78,78,12.9,4,214,
4-21,10:30:41,78,78,12.89,4,214,
4-21,10:30:42,79,79,12.94,4,214,
4-21,10:30:42,78,78,12.77,4,214,
4-21,10:30:43,78,78,12.92,4,214,
4-21,10:30:43,78,78,12.88,4,214,
4-21,10:30:44,77,77,12.89,4,214,
4-21,10:30:44,78,78,12.88,4,214,
4-21,10:30:45,78,78,12.86,4,214,
4-21,10:30:45,78,78,12.94,4,214,
4-21,10:30:46,77,77,12.81,4,214,
4-21,10:30:46,76,76,12.69,4,214,
4-21,10:30:47,76,76,12.75,4,214,
4-21,10:30:47,78,78,12.85,4,214,
4-21,10:30:48,77,77,12.85,4,214,
4-21,10:30:48,76,76,12.88,4,214,
4-21,10:30:49,76,76,12.83,4,214,
4-21,10:30:49,77,77,12.9,4,214,
4-21,10:30:50,77,77,12.86,4,214,
4-21,10:30:50,77,77,12.92,4,214,
4-21,10:30:51,78,78,12.94,4,214,
4-21,10:30:51,78,78,12.87,4,214,
4-21,10:30:52,79,79,12.91,4,214,
4-21,10:30:52,79,79,12.88,4,214,
4-21,10:30:53,79,79,12.87,4,214,
4-21,10:30:53,79,79,12.85,4,214,
4-21,10:30:54,77,77,12.91,4,214,
4-21,10:30:54,78,78,12.92,4,214,
4-21,10:30:55,79,79,12.94,4,214,
4-21,10:30:55,78,78,12.94,4,214,
4-21,10:30:56,78,78,12.9,4,214,
4-21,10:30:56,78,78,12.93,4,214,
4-21,10:30:57,78,78,12.97,4,214,
4-21,10:30:57,78,78,12.97,4,214,
4-21,10:30:58,78,78,12.91,4,214,
4-21,10:30:58,78,78,12.85,4,214,
4-21,10:30:59,77,77,12.87,4,214,
4-21,10:30:59,76,76,12.89,4,214,
4-21,10:31:0,77,77,12.89,4,214,
4-21,10:31:0,77,77,12.92,4,214,
4-21,10:31:1,77,77,12.88,4,214,
4-21,10:31:1,77,77,12.81,4,214,
4-21,10:31:2,77,77,12.92,4,214,
4-21,10:31:2,77,77,12.91,4,214,
4-21,10:31:3,77,77,12.88,4,214,
4-21,10:31:3,77,77,12.84,4,214,
4-21,10:31:4,76,76,12.83,4,214,
4-21,10:31:4,79,79,12.82,4,214,
4-21,10:31:5,78,78,12.88,4,214,
4-21,10:31:5,78,78,12.89,4,214,
4-21,10:31:6,78,78,12.9,4,214,
4-21,10:31:6,78,78,12.9,4,214,
4-21,10:31:7,78,78,12.85,4,214,
4-21,10:31:7,77,77,12.86,4,214,
4-21,10:31:8,78,78,12.95,4,214,
4-21,10:31:8,78,78,12.9,4,214,
4-21,10:31:9,78,78,12.86,4,214,
4-21,10:31:9,78,78,12.84,4,214,
4-21,10:31:10,78,78,12.86,4,214,
4-21,10:31:10,79,79,12.87,4,214,
4-21,10:31:11,79,79,12.76,4,214,
4-21,10:31:11,79,79,12.88,4,214,
4-21,10:31:12,79,79,12.81,4,214,
4-21,10:31:12,79,79,12.82,4,214,
4-21,10:31:13,78,78,12.86,4,214,
4-21,10:31:13,78,78,12.89,4,214,
4-21,10:31:14,78,78,12.87,4,214,
4-21,10:31:14,78,78,12.84,4,214,
4-21,10:31:15,78,78,12.84,4,214,
4-21,10:31:15,79,79,12.85,4,214,
4-21,10:31:16,78,78,12.76,4,214,
4-21,10:31:16,79,79,12.87,4,214,
4-21,10:31:17,78,78,12.82,4,214,
4-21,10:31:17,79,79,12.85,4,214,
4-21,10:31:18,78,78,12.87,4,214,
4-21,10:31:18,78,78,12.8,4,214,
4-21,10:31:19,79,79,12.82,4,214,
4-21,10:31:19,78,78,12.75,4,214,
4-21,10:31:20,79,79,12.79,4,214,
4-21,10:31:20,79,79,12.86,4,214,
4-21,10:31:21,78,78,12.77,4,214,
4-21,10:31:21,78,78,12.74,4,214,
4-21,10:31:22,78,78,12.81,4,214,
4-21,10:31:22,79,79,12.86,4,214,
4-21,10:31:23,79,79,12.8,4,214,
4-21,10:31:23,78,78,12.81,4,214,
4-21,10:31:24,79,79,12.79,4,214,
4-21,10:31:24,79,79,12.84,4,214,
4-21,10:31:25,78,78,12.83,4,214,
4-21,10:31:25,79,79,12.72,4,214,
4-21,10:31:26,78,78,12.77,4,214,
4-21,10:31:26,79,79,12.81,4,214,
4-21,10:31:27,78,78,12.79,4,214,
4-21,10:31:27,78,78,12.79,4,214,
4-21,10:31:28,78,78,12.76,4,214,
4-21,10:31:28,79,79,12.82,4,214,
4-21,10:31:29,80,80,12.78,4,214,
4-21,10:31:29,79,79,12.85,4,214,
4-21,10:31:30,79,79,12.78,4,214,
4-21,10:31:30,80,80,12.9,4,214,
4-21,10:31:31,80,80,12.87,4,214,
4-21,10:31:31,79,79,12.81,4,214,
4-21,10:31:32,80,80,12.84,4,214,
4-21,10:31:32,81,81,12.86,4,214,
4-21,10:31:33,80,80,12.92,4,214,
4-21,10:31:33,80,80,12.8,4,214,
4-21,10:31:34,80,80,12.83,4,214,
4-21,10:31:34,81,81,12.87,4,214,
4-21,10:31:35,80,80,12.87,4,214,
4-21,10:31:35,79,79,12.82,4,214,
4-21,10:31:36,77,77,12.7,4,214,
4-21,10:31:36,78,78,12.73,4,214,
4-21,10:31:37,79,79,12.83,4,214,
4-21,10:31:37,79,79,12.81,4,214,
4-21,10:31:38,78,78,12.78,4,214,
4-21,10:31:38,79,79,12.88,4,214,
4-21,10:31:39,78,78,12.74,4,214,
4-21,10:31:39,79,79,12.82,4,214,
4-21,10:31:40,78,78,12.88,4,214,
4-21,10:31:40,79,79,12.77,4,214,
4-21,10:31:41,79,79,12.82,4,214,
4-21,10:31:41,78,78,12.78,4,214,
4-21,10:31:42,79,79,12.8,4,214,
4-21,10:31:42,79,79,12.82,4,214,
4-21,10:31:43,78,78,12.77,4,214,
4-21,10:31:43,79,79,12.79,4,214,
4-21,10:31:44,78,78,12.79,4,214,
4-21,10:31:44,78,78,12.78,4,214,
4-21,10:31:45,78,78,12.79,4,214,
4-21,10:31:45,79,79,12.86,4,214,
4-21,10:31:46,79,79,12.82,4,214,
4-21,10:31:46,78,78,12.79,4,214,
4-21,10:31:47,77,77,12.73,4,214,
4-21,10:31:47,78,78,12.86,4,214,
4-21,10:31:48,76,76,12.78,4,214,
4-21,10:31:48,77,77,12.81,4,214,
4-21,10:31:49,78,78,12.8,4,214,
4-21,10:31:49,78,78,12.86,4,214,
4-21,10:31:50,78,78,12.77,4,214,
4-21,10:31:50,78,78,12.77,4,214,
4-21,10:31:51,78,78,12.81,4,214,
4-21,10:31:51,78,78,12.79,4,214,
4-21,10:31:52,77,77,12.68,4,214,
4-21,10:31:52,79,79,12.8,4,214,
4-21,10:31:53,78,78,12.78,4,214,
4-21,10:31:53,78,78,12.77,4,214,
4-21,10:31:54,78,78,12.81,4,214,
4-21,10:31:54,78,78,12.79,4,214,
4-21,10:31:55,79,79,12.82,4,214,
4-21,10:31:55,77,77,12.77,4,214,
4-21,10:31:56,78,78,12.74,4,214,
4-21,10:31:56,78,78,12.79,4,214,
4-21,10:31:57,79,79,12.78,4,214,
4-21,10:31:57,80,80,12.79,4,214,
4-21,10:31:58,79,79,12.77,4,214,
4-21,10:31:58,79,79,12.76,4,214,
4-21,10:31:59,79,79,12.79,4,214,
4-21,10:31:59,79,79,12.8,4,214,
4-21,10:32:0,78,78,12.74,4,214,
4-21,10:32:0,79,79,12.81,4,214,
4-21,10:32:1,79,79,12.7,4,214,
4-21,10:32:1,78,78,12.78,4,214,
4-21,10:32:2,80,80,12.79,4,214,
4-21,10:32:2,78,78,12.79,4,214,
4-21,10:32:3,79,79,12.82,4,214,
4-21,10:32:3,79,79,12.82,4,214,
4-21,10:32:4,79,79,12.79,4,214,
4-21,10:32:4,80,80,12.81,4,214,
4-21,10:32:5,79,79,12.77,4,214,
4-21,10:32:5,80,80,12.87,4,214,
4-21,10:32:6,80,80,12.8,4,214,
4-21,10:32:6,79,79,12.8,4,214,
4-21,10:32:7,80,80,12.85,4,214,
4-21,10:32:7,80,80,12.81,4,214,
4-21,10:32:8,79,79,12.76,4,214,
4-21,10:32:8,79,79,12.78,4,214,
4-21,10:32:9,80,80,12.78,4,214,
4-21,10:32:9,79,79,12.73,4,214,
4-21,10:32:10,78,78,12.8,4,214,
4-21,10:32:10,80,80,12.73,4,214,
4-21,10:32:11,79,79,12.67,4,214,
4-21,10:32:11,77,77,12.73,4,214,
4-21,10:32:12,78,78,12.68,4,214,
4-21,10:32:12,78,78,12.71,4,214,
4-21,10:32:13,79,79,12.82,4,214,
4-21,10:32:13,78,78,12.73,4,214,
4-21,10:32:14,78,78,12.67,4,214,
4-21,10:32:14,78,78,12.73,4,214,
4-21,10:32:15,80,80,12.78,4,214,
4-21,10:32:15,80,80,12.72,4,214,
4-21,10:32:16,79,79,12.74,4,214,
4-21,10:32:16,80,80,12.77,4,214,
4-21,10:32:17,79,79,12.72,4,214,
4-21,10:32:17,80,80,12.83,4,214,
4-21,10:32:18,79,79,12.79,4,214,
4-21,10:32:18,77,77,12.63,4,214,
4-21,10:32:19,79,79,12.74,4,214,
4-21,10:32:19,79,79,12.69,4,214,
4-21,10:32:20,81,81,12.81,4,214,
4-21,10:32:20,80,80,12.78,4,214,
4-21,10:32:21,81,81,12.73,4,214,
4-21,10:32:21,81,81,12.84,4,214,
4-21,10:32:22,82,82,12.8,4,214,
4-21,10:32:22,80,80,12.79,4,214,
4-21,10:32:23,81,81,12.83,4,214,
4-21,10:32:23,81,81,12.82,4,214,
4-21,10:32:24,82,82,12.86,4,214,
4-21,10:32:24,81,81,12.79,4,214,
4-21,10:32:25,81,81,12.81,4,214,
4-21,10:32:25,81,81,12.84,4,214,
4-21,10:32:26,80,80,12.87,4,214,
4-21,10:32:26,80,80,12.85,4,214,
4-21,10:32:27,81,81,12.86,4,214,
4-21,10:32:27,81,81,12.73,4,214,
4-21,10:32:28,80,80,12.89,4,214,
4-21,10:32:28,81,81,12.82,4,214,
4-21,10:32:29,81,81,12.84,4,214,
4-21,10:32:29,80,80,12.83,4,214,
4-21,10:32:30,81,81,12.83,4,214,
4-21,10:32:30,81,81,12.84,4,214,
4-21,10:32:31,81,81,12.88,4,214,
4-21,10:32:31,81,81,12.81,4,214,
4-21,10:32:32,81,81,12.87,4,214,
4-21,10:32:32,82,82,12.92,4,214,
4-21,10:32:33,83,83,12.95,4,214,
4-21,10:32:33,83,83,12.83,4,214,
4-21,10:32:34,83,83,12.91,4,214,
4-21,10:32:34,83,83,12.87,4,214,
4-21,10:32:35,83,83,12.86,4,214,
4-21,10:32:35,83,83,12.88,4,214,
4-21,10:32:36,83,83,12.9,4,214,
4-21,10:32:36,83,83,12.88,4,214,
4-21,10:32:37,83,83,12.86,4,214,
4-21,10:32:37,83,83,12.91,4,214,
4-21,10:32:38,83,83,12.91,4,214,
4-21,10:32:38,83,83,12.92,4,214,
4-21,10:32:39,83,83,12.88,4,214,
4-21,10:32:39,82,82,12.89,4,214,
4-21,10:32:40,83,83,12.95,4,214,
4-21,10:32:40,83,83,12.89,4,214,
4-21,10:32:41,83,83,12.91,4,214,
4-21,10:32:41,83,83,12.91,4,214,
4-21,10:32:42,83,83,12.96,4,214,
4-21,10:32:42,83,83,12.95,4,214,
4-21,10:32:43,83,83,12.91,4,214,
4-21,10:32:43,83,83,12.89,4,214,
4-21,10:32:44,83,83,12.96,4,214,
4-21,10:32:44,83,83,12.9,4,214,
4-21,10:32:45,82,82,12.93,4,214,
4-21,10:32:45,83,83,12.94,4,214,
4-21,10:32:46,83,83,12.87,4,214,
4-21,10:32:46,83,83,12.89,4,214,
4-21,10:32:47,83,83,12.85,4,214,
4-21,10:32:47,82,82,12.95,4,214,
4-21,10:32:48,82,82,12.9,4,214,
4-21,10:32:48,82,82,12.92,4,214,
4-21,10:32:49,83,83,12.88,4,214,
4-21,10:32:49,81,81,12.93,4,214,
4-21,10:32:50,81,81,12.94,4,214,
4-21,10:32:50,82,82,12.96,4,214,
4-21,10:32:51,82,82,12.91,4,214,
4-21,10:32:51,82,82,12.89,4,214,
4-21,10:32:52,83,83,12.88,4,214,
4-21,10:32:52,83,83,12.87,4,214,
4-21,10:32:53,81,81,12.91,4,214,
4-21,10:32:53,82,82,12.91,4,214,
4-21,10:32:54,82,82,12.95,4,214,
4-21,10:32:54,82,82,12.97,4,214,
4-21,10:32:55,81,81,12.92,4,214,
4-21,10:32:55,82,82,12.95,4,214,
4-21,10:32:56,82,82,12.95,4,214,
4-21,10:32:56,82,82,12.93,4,214,
4-21,10:32:57,81,81,12.88,4,214,
4-21,10:32:57,83,83,12.92,4,214,
4-21,10:32:58,79,79,12.88,4,214,
4-21,10:32:58,79,79,12.85,4,214,
4-21,10:32:59,79,79,12.74,4,214,
4-21,10:32:59,80,80,12.75,4,214,
4-21,10:33:0,80,80,12.69,4,214,
4-21,10:33:0,82,82,12.86,4,214,
4-21,10:33:1,81,81,12.8,4,214,
4-21,10:33:1,82,82,12.82,4,214,
4-21,10:33:2,82,82,12.76,4,214,
4-21,10:33:2,82,82,12.81,4,214,
4-21,10:33:3,82,82,12.85,4,214,
4-21,10:33:3,83,83,12.83,4,214,
4-21,10:33:4,83,83,12.85,4,214,
4-21,10:33:4,83,83,12.76,4,214,
4-21,10:33:5,84,84,12.93,4,214,
4-21,10:33:5,84,84,12.88,4,214,
4-21,10:33:6,83,83,12.9,4,214,
4-21,10:33:6,83,83,12.88,4,214,
4-21,10:33:7,83,83,12.85,4,214,
4-21,10:33:7,82,82,12.8,4,214,
4-21,10:33:8,81,81,12.8,4,214,
4-21,10:33:8,81,81,12.8,4,214,
4-21,10:33:9,83,83,12.9,4,214,
4-21,10:33:9,82,82,12.89,4,214,
4-21,10:33:10,82,82,12.9,4,214,
4-21,10:33:10,82,82,12.92,4,214,
4-21,10:33:11,83,83,12.91,4,214,
4-21,10:33:11,82,82,12.92,4,214,
4-21,10:33:12,82,82,12.99,4,214,
4-21,10:33:12,83,83,12.87,4,214,
4-21,10:33:13,83,83,12.91,4,214,
4-21,10:33:13,82,82,12.92,4,214,
4-21,10:33:14,83,83,12.94,4,214,
4-21,10:33:14,82,82,12.91,4,214,
4-21,10:33:15,83,83,12.87,4,214,
4-21,10:33:15,82,82,12.89,4,214,
4-21,10:33:16,82,82,12.91,4,214,
4-21,10:33:16,83,83,12.89,4,214,
4-21,10:33:17,82,82,12.94,4,214,
4-21,10:33:17,82,82,12.93,4,214,
4-21,10:33:18,82,82,12.83,4,214,
4-21,10:33:18,83,83,12.89,4,214,
4-21,10:33:19,83,83,12.89,4,214,
4-21,10:33:19,82,82,12.94,4,214,
4-21,10:33:20,82,82,12.92,4,214,
4-21,10:33:20,83,83,12.95,4,214,
4-21,10:33:21,83,83,12.94,4,214,
4-21,10:33:21,82,82,12.95,4,214,
4-21,10:33:22,84,84,12.92,4,214,
4-21,10:33:22,83,83,12.96,4,214,
4-21,10:33:23,82,82,12.91,4,214,
4-21,10:33:23,82,82,12.9,4,214,
4-21,10:33:24,83,83,12.88,4,214,
4-21,10:33:24,83,83,12.89,4,214,
4-21,10:33:25,82,82,12.96,4,214,
4-21,10:33:25,83,83,12.89,4,214,
4-21,10:33:26,83,83,12.94,4,214,
4-21,10:33:26,82,82,12.98,4,214,
4-21,10:33:27,83,83,12.92,4,214,
4-21,10:33:27,82,82,12.89,4,214,
4-21,10:33:28,83,83,12.9,4,214,
4-21,10:33:28,81,81,12.89,4,214,
4-21,10:33:29,84,84,13.04,4,214,
4-21,10:33:29,84,84,13.03,4,214,
4-21,10:33:30,84,84,13.06,4,214,
4-21,10:33:30,84,84,13.07,4,214,
4-21,10:33:31,84,84,13.09,4,214,
4-21,10:33:31,84,84,13.06,4,214,
4-21,10:33:32,84,84,13.09,4,214,
4-21,10:33:32,84,84,13.11,4,214,
4-21,10:33:33,83,83,13.08,4,214,
4-21,10:33:33,83,83,13.01,4,214,
4-21,10:33:34,84,84,13,4,214,
4-21,10:33:34,84,84,13.06,4,214,
4-21,10:33:35,83,83,13.08,4,214,
4-21,10:33:35,83,83,13,4,214,
4-21,10:33:36,83,83,13.05,4,214,
4-21,10:33:36,84,84,12.99,4,214,
4-21,10:33:37,84,84,13.02,4,214,
4-21,10:33:37,84,84,12.98,4,214,
4-21,10:33:38,84,84,13.07,4,214,
4-21,10:33:38,83,83,13.01,4,214,
4-21,10:33:39,84,84,13.03,4,214,
4-21,10:33:39,83,83,12.99,4,214,
4-21,10:33:40,83,83,13.04,4,214,
4-21,10:33:40,84,84,13.03,4,214,
4-21,10:33:41,84,84,13.04,4,214,
4-21,10:33:41,85,85,13.01,4,214,
4-21,10:33:42,84,84,12.96,4,214,
4-21,10:33:42,84,84,13.02,4,214,
4-21,10:33:43,84,84,13.01,4,214,
4-21,10:33:43,83,83,12.92,4,214,
4-21,10:33:44,84,84,13.02,4,214,
4-21,10:33:44,84,84,12.97,4,214,
4-21,10:33:45,83,83,13.04,4,214,
4-21,10:33:45,83,83,12.99,4,214,
4-21,10:33:46,83,83,13,4,214,
4-21,10:33:46,83,83,13.05,4,214,
4-21,10:33:47,83,83,13,4,214,
4-21,10:33:47,83,83,13.01,4,214,
4-21,10:33:48,83,83,13.01,4,214,
4-21,10:33:48,83,83,13,4,214,
4-21,10:33:49,83,83,13.04,4,214,
4-21,10:33:49,83,83,12.96,4,214,
4-21,10:33:50,83,83,13.03,4,214,
4-21,10:33:50,83,83,12.99,4,214,
4-21,10:33:51,84,84,12.98,4,214,
4-21,10:33:51,83,83,12.99,4,214,
4-21,10:33:52,83,83,13.04,4,214,
4-21,10:33:52,84,84,13.01,4,214,
4-21,10:33:53,84,84,12.99,4,214,
4-21,10:33:53,84,84,12.98,4,214,
4-21,10:33:54,84,84,13.03,4,214,
4-21,10:33:54,84,84,12.99,4,214,
4-21,10:33:55,85,85,13.02,4,214,
4-21,10:33:55,84,84,12.99,4,214,
4-21,10:33:56,85,85,12.99,4,214,
4-21,10:33:56,84,84,12.97,4,214,
4-21,10:33:57,84,84,13.02,4,214,
4-21,10:33:57,84,84,13,4,214,
4-21,10:33:58,85,85,13.02,4,214,
4-21,10:33:58,84,84,12.95,4,214,
4-21,10:33:59,84,84,13,4,214,
4-21,10:33:59,83,83,13,4,214,
4-21,10:34:0,84,84,12.95,4,214,
4-21,10:34:0,84,84,12.95,4,214,
4-21,10:34:1,83,83,12.99,4,214,
4-21,10:34:1,85,85,12.93,4,214,
4-21,10:34:2,84,84,13.01,4,214,
4-21,10:34:2,83,83,12.93,4,214,
4-21,10:34:3,84,84,13.03,4,214,
4-21,10:34:3,84,84,12.95,4,214,
4-21,10:34:4,83,83,12.98,4,214,
4-21,10:34:4,83,83,12.93,4,214,
4-21,10:34:5,83,83,12.99,4,214,
4-21,10:34:5,83,83,12.95,4,214,
4-21,10:34:6,83,83,12.97,4,214,
4-21,10:34:6,83,83,12.91,4,214,
4-21,10:34:7,82,82,12.93,4,214,
4-21,10:34:7,83,83,12.94,4,214,
4-21,10:34:8,83,83,12.87,4,214,
4-21,10:34:8,82,82,12.91,4,214,
4-21,10:34:9,83,83,12.9,4,214,
4-21,10:34:9,83,83,12.89,4,214,
4-21,10:34:10,83,83,12.97,4,214,
4-21,10:34:10,84,84,12.87,4,214,
4-21,10:34:11,83,83,12.89,4,214,
4-21,10:34:11,83,83,12.92,4,214,
4-21,10:34:12,83,83,12.91,4,214,
4-21,10:34:12,83,83,12.82,4,214,
4-21,10:34:13,82,82,12.38,4,214,
4-21,10:34:15,99,99,11.51,4,214,
4-21,10:34:15,84,84,12.18,4,214,
4-21,10:34:16,87,87,12.18,4,214,
4-21,10:34:16,82,82,12.23,4,214,
4-21,10:34:17,96,96,11.86,4,214,
4-21,10:34:17,77,77,12.82,4,214,
4-21,10:34:18,82,82,12.8,4,214,
4-21,10:34:18,83,83,12.89,4,214,
4-21,10:34:19,83,83,12.85,4,214,
4-21,10:34:19,83,83,12.8,4,214,
4-21,10:34:20,83,83,12.75,4,214,
4-21,10:34:20,82,82,12.77,4,214,
4-21,10:34:21,83,83,12.86,4,214,
4-21,10:34:21,83,83,12.84,4,214,
4-21,10:34:22,83,83,12.83,4,214,
4-21,10:34:22,82,82,12.78,4,214,
4-21,10:34:23,82,82,12.84,4,214,
4-21,10:34:23,83,83,12.81,4,214,
4-21,10:34:24,82,82,12.84,4,214,
4-21,10:34:24,82,82,12.78,4,214,
4-21,10:34:25,82,82,12.84,4,214,
4-21,10:34:25,81,81,12.72,4,214,
4-21,10:34:26,79,79,12.88,4,214,
4-21,10:34:26,88,88,11.68,4,214,
4-21,10:34:27,97,97,11.47,4,214,
4-21,10:34:28,80,80,12.76,4,214,
4-21,10:34:28,82,82,12.73,4,214,
4-21,10:34:29,82,82,12.74,4,214,
4-21,10:34:29,80,80,12.69,4,214,
4-21,10:34:30,81,81,12.75,4,214,
4-21,10:34:30,81,81,12.71,4,214,
4-21,10:34:31,80,80,12.7,4,214,
4-21,10:34:31,81,81,12.67,4,214,
4-21,10:34:32,81,81,12.74,4,214,
4-21,10:34:32,82,82,12.67,4,214,
4-21,10:34:33,81,81,12.82,4,214,
4-21,10:34:33,81,81,12.87,4,214,
4-21,10:34:34,81,81,12.79,4,214,
4-21,10:34:34,82,82,12.86,4,214,
4-21,10:34:35,77,77,12.86,4,214,
4-21,10:34:35,71,71,12.66,4,214,
4-21,10:34:36,73,73,12.81,4,214,
4-21,10:34:36,80,80,12.87,4,214,
4-21,10:34:37,76,76,12.37,4,214,
4-21,10:34:37,78,78,12.06,4,214,
4-21,10:34:38,97,97,11.4,4,214,
4-21,10:34:39,99,99,12.14,4,214,
4-21,10:34:40,99,99,12.11,4,214,
4-21,10:34:41,76,76,12.72,4,214,
4-21,10:34:41,78,78,12.75,4,214,
4-21,10:34:42,79,79,12.72,4,214,
4-21,10:34:42,80,80,12.72,4,214,
4-21,10:34:43,81,81,12.82,4,214,
4-21,10:34:43,81,81,12.84,4,214,
4-21,10:34:44,82,82,12.84,4,214,
4-21,10:34:44,81,81,12.78,4,214,
4-21,10:34:45,80,80,12.8,4,214,
4-21,10:34:45,79,79,12.77,4,214,
4-21,10:34:46,79,79,12.79,4,214,
4-21,10:34:46,79,79,12.88,4,214,
4-21,10:34:47,79,79,12.88,4,214,
4-21,10:34:47,79,79,12.86,4,214,
4-21,10:34:48,78,78,12.76,4,214,
4-21,10:34:48,79,79,12.75,4,214,
4-21,10:34:49,79,79,12.68,4,214,
4-21,10:34:49,79,79,12.79,4,214,
4-21,10:34:50,79,79,12.92,4,214,
4-21,10:34:50,78,78,12.92,4,214,
4-21,10:34:51,78,78,12.98,4,214,
4-21,10:34:51,79,79,12.98,4,214,
4-21,10:34:52,78,78,12.94,4,214,
4-21,10:34:52,78,78,12.9,4,214,
4-21,10:34:53,79,79,12.96,4,214,
4-21,10:34:53,79,79,13.02,4,214,
4-21,10:34:54,79,79,12.98,4,214,
4-21,10:34:54,79,79,12.99,4,214,
4-21,10:34:55,79,79,12.94,4,214,
4-21,10:34:55,79,79,12.98,4,214,
4-21,10:34:56,78,78,12.96,4,214,
4-21,10:34:56,78,78,12.91,4,214,
4-21,10:34:57,77,77,12.93,4,214,
4-21,10:34:57,78,78,12.93,4,214,
4-21,10:34:58,78,78,12.95,4,214,
4-21,10:34:58,77,77,12.86,4,214,
4-21,10:34:59,78,78,12.89,4,214,
4-21,10:34:59,77,77,12.9,4,214,
4-21,10:35:0,78,78,12.93,4,214,
4-21,10:35:0,78,78,12.89,4,214,
4-21,10:35:1,79,79,12.96,4,214,
4-21,10:35:1,78,78,12.9,4,214,
4-21,10:35:2,78,78,12.93,4,214,
4-21,10:35:2,79,79,13.02,4,214,
4-21,10:35:3,78,78,12.91,4,214,
4-21,10:35:3,79,79,12.91,4,214,
4-21,10:35:4,79,79,12.84,4,214,
4-21,10:35:4,77,77,12.76,4,214,
4-21,10:35:5,78,78,12.75,4,214,
4-21,10:35:5,79,79,12.84,4,214,
4-21,10:35:6,79,79,12.78,4,214,
4-21,10:35:6,80,80,12.89,4,214,
4-21,10:35:7,81,81,12.73,4,214,
4-21,10:35:7,81,81,12.81,4,214,
4-21,10:35:8,82,82,12.76,4,214,
4-21,10:35:8,83,83,12.8,4,214,
4-21,10:35:9,83,83,12.85,4,214,
4-21,10:35:9,82,82,12.82,4,214,
4-21,10:35:10,82,82,12.89,4,214,
4-21,10:35:10,83,83,12.86,4,214,
4-21,10:35:11,82,82,12.78,4,214,
4-21,10:35:11,81,81,12.84,4,214,
4-21,10:35:12,83,83,12.87,4,214,
4-21,10:35:12,82,82,12.89,4,214,
4-21,10:35:13,83,83,12.79,4,214,
4-21,10:35:13,82,82,12.8,4,214,
4-21,10:35:14,83,83,12.8,4,214,
4-21,10:35:14,83,83,12.87,4,214,
4-21,10:35:15,82,82,12.86,4,214,
4-21,10:35:15,82,82,12.79,4,214,
4-21,10:35:16,82,82,12.79,4,214,
4-21,10:35:16,83,83,12.81,4,214,
4-21,10:35:17,82,82,12.83,4,214,
4-21,10:35:17,82,82,12.89,4,214,
4-21,10:35:18,82,82,12.8,4,214,
4-21,10:35:18,83,83,12.89,4,214,
4-21,10:35:19,83,83,12.8,4,214,
4-21,10:35:19,83,83,12.84,4,214,
4-21,10:35:20,82,82,12.78,4,214,
4-21,10:35:20,82,82,12.8,4,214,
4-21,10:35:21,82,82,12.78,4,214,
4-21,10:35:21,82,82,12.68,4,214,
4-21,10:35:22,83,83,12.82,4,214,
4-21,10:35:22,81,81,12.76,4,214,
4-21,10:35:23,83,83,12.77,4,214,
4-21,10:35:23,82,82,12.79,4,214,
4-21,10:35:24,82,82,12.74,4,214,
4-21,10:35:24,82,82,12.75,4,214,
4-21,10:35:25,83,83,12.81,4,214,
4-21,10:35:25,83,83,12.82,4,214,
4-21,10:35:26,82,82,12.77,4,214,
4-21,10:35:26,82,82,12.71,4,214,
4-21,10:35:27,83,83,12.72,4,214,
4-21,10:35:27,82,82,12.79,4,214,
4-21,10:35:28,82,82,12.73,4,214,
4-21,10:35:28,81,81,12.72,4,214,
4-21,10:35:29,82,82,12.75,4,214,
4-21,10:35:29,82,82,12.79,4,214,
4-21,10:35:30,82,82,12.7,4,214,
4-21,10:35:30,82,82,12.78,4,214,
4-21,10:35:31,83,83,12.76,4,214,
4-21,10:35:31,83,83,12.74,4,214,
4-21,10:35:32,82,82,12.74,4,214,
4-21,10:35:32,83,83,12.74,4,214,
