SensorID: 5498,
Firmware Version: 1.5.5,

Date,Time,SmO2 Live,SmO2 Averaged,THb,Lap,Session Ct,
4-14,10:41:52,73,73,12.12,10,202,
4-14,10:41:53,73,73,12.04,10,202,
4-14,10:41:53,72,72,12.15,10,202,
4-14,10:41:54,72,72,12.05,10,202,
4-14,10:41:54,73,73,12.08,10,202,
4-14,10:41:55,73,73,12.13,10,202,
4-14,10:41:55,74,74,12.03,10,202,
4-14,10:41:56,73,73,12.03,10,202,
4-14,10:41:56,71,71,12.11,10,202,
4-14,10:41:57,73,73,12.13,10,202,
4-14,10:41:57,71,71,12.1,10,202,
4-14,10:41:58,70,70,12.03,10,202,
4-14,10:41:58,72,72,12.14,10,202,
4-14,10:41:59,72,72,12.09,10,202,
4-14,10:41:59,70,70,12.07,10,202,
4-14,10:42:0,71,71,12.04,10,202,
4-14,10:42:0,72,72,12.19,10,202,
4-14,10:42:1,70,70,12.09,10,202,
4-14,10:42:1,72,72,12.11,10,202,
4-14,10:42:2,69,69,12.05,10,202,
4-14,10:42:2,71,71,12.13,10,202,
4-14,10:42:3,71,71,12.08,10,202,
4-14,10:42:3,70,70,12,10,202,
4-14,10:42:4,69,69,11.97,10,202,
4-14,10:42:4,68,68,12.04,10,202,
4-14,10:42:5,71,71,12.08,10,202,
4-14,10:42:5,73,73,12.04,10,202,
4-14,10:42:6,73,73,12.1,10,202,
4-14,10:42:6,72,72,12.06,10,202,
4-14,10:42:7,71,71,12.06,10,202,
4-14,10:42:7,70,70,12.05,10,202,
4-14,10:42:8,69,69,12.06,10,202,
4-14,10:42:8,71,71,12.1,10,202,
4-14,10:42:9,72,72,12.16,10,202,
4-14,10:42:9,70,70,12.1,10,202,
4-14,10:42:10,72,72,12.07,10,202,
4-14,10:42:10,71,71,12.13,10,202,
4-14,10:42:11,72,72,12.16,10,202,
4-14,10:42:11,72,72,12.11,10,202,
4-14,10:42:12,70,70,12.04,10,202,
4-14,10:42:12,69,69,12.06,10,202,
4-14,10:42:13,69,69,12.04,10,202,
4-14,10:42:13,71,71,12.11,10,202,
4-14,10:42:14,73,73,12.05,10,202,
4-14,10:42:14,69,69,12.02,10,202,
4-14,10:42:15,70,70,12.05,10,202,
4-14,10:42:15,69,69,12.08,10,202,
4-14,10:42:16,71,71,12.05,10,202,
4-14,10:42:16,69,69,12.06,10,202,
4-14,10:42:17,72,72,12.13,10,202,
4-14,10:42:17,70,70,12.12,10,202,
4-14,10:42:18,69,69,12.11,10,202,
4-14,10:42:18,70,70,12.07,10,202,
4-14,10:42:19,70,70,12.07,10,202,
4-14,10:42:19,72,72,12.09,10,202,
4-14,10:42:20,73,73,12.17,10,202,
4-14,10:42:20,69,69,12.04,10,202,
4-14,10:42:21,70,70,11.99,10,202,
4-14,10:42:21,69,69,12.12,10,202,
4-14,10:42:22,71,71,12.09,10,202,
4-14,10:42:22,70,70,12.08,10,202,
4-14,10:42:23,73,73,12.12,10,202,
4-14,10:42:23,71,71,12.06,10,202,
4-14,10:42:24,69,69,12.07,10,202,
4-14,10:42:24,71,71,12.08,10,202,
4-14,10:42:25,66,66,11.92,10,202,
4-14,10:42:25,69,69,12.08,10,202,
4-14,10:42:26,67,67,11.99,10,202,
4-14,10:42:26,69,69,12.03,10,202,
4-14,10:42:27,69,69,12.08,10,202,
4-14,10:42:27,69,69,12.04,10,202,
4-14,10:42:28,69,69,12.04,10,202,
4-14,10:42:28,69,69,12,10,202,
4-14,10:42:29,68,68,12.05,10,202,
4-14,10:42:29,68,68,12.1,10,202,
4-14,10:42:30,70,70,12.12,10,202,
4-14,10:42:30,68,68,12.04,10,202,
4-14,10:42:31,68,68,12.05,10,202,
4-14,10:42:31,66,66,12,10,202,
4-14,10:42:32,70,70,12.12,10,202,
4-14,10:42:32,67,67,12.04,10,202,
4-14,10:42:33,68,68,12.05,10,202,
4-14,10:42:33,67,67,12.03,10,202,
4-14,10:42:34,67,67,12.05,10,202,
4-14,10:42:34,69,69,12.14,10,202,
4-14,10:42:35,69,69,12.08,10,202,
4-14,10:42:35,67,67,12.06,10,202,
4-14,10:42:36,70,70,12.1,10,202,
4-14,10:42:36,69,69,12.04,10,202,
4-14,10:42:37,68,68,12.13,10,202,
4-14,10:42:37,69,69,12.08,10,202,
4-14,10:42:38,68,68,12.1,10,202,
4-14,10:42:38,68,68,12.06,10,202,
4-14,10:42:39,70,70,12.13,10,202,
4-14,10:42:39,69,69,12.09,10,202,
4-14,10:42:40,69,69,12.15,10,202,
4-14,10:42:40,69,69,12.12,10,202,
4-14,10:42:41,70,70,12.08,10,202,
4-14,10:42:41,69,69,12.06,10,202,
4-14,10:42:42,68,68,12.08,10,202,
4-14,10:42:42,70,70,12.11,10,202,
4-14,10:42:43,68,68,12.1,10,202,
4-14,10:42:43,69,69,12.06,10,202,
4-14,10:42:44,70,70,12.06,10,202,
4-14,10:42:44,69,69,12.1,10,202,
4-14,10:42:45,71,71,12.11,10,202,
4-14,10:42:45,68,68,12.05,10,202,
4-14,10:42:46,69,69,12.09,10,202,
4-14,10:42:46,71,71,12.14,10,202,
4-14,10:42:47,70,70,12.15,10,202,
4-14,10:42:47,70,70,12.14,10,202,
4-14,10:42:48,69,69,12.03,10,202,
4-14,10:42:48,70,70,12.1,10,202,
4-14,10:42:49,70,70,12.1,10,202,
4-14,10:42:49,71,71,12.17,10,202,
4-14,10:42:50,71,71,12.12,10,202,
4-14,10:42:50,70,70,12.12,10,202,
4-14,10:42:51,69,69,12.07,10,202,
4-14,10:42:51,70,70,12.17,10,202,
4-14,10:42:52,69,69,12.08,10,202,
4-14,10:42:52,70,70,12.1,10,202,
4-14,10:42:53,70,70,12.16,10,202,
4-14,10:42:53,70,70,12.14,10,202,
4-14,10:42:54,69,69,12.03,10,202,
4-14,10:42:54,71,71,12.11,10,202,
4-14,10:42:55,69,69,12.07,10,202,
4-14,10:42:55,70,70,12.14,10,202,
4-14,10:42:56,68,68,12.02,10,202,
4-14,10:42:56,68,68,12.07,10,202,
4-14,10:42:57,69,69,12.16,10,202,
4-14,10:42:57,70,70,12.11,10,202,
4-14,10:42:58,70,70,12.1,10,202,
4-14,10:42:58,68,68,12.08,10,202,
4-14,10:42:59,69,69,12.11,10,202,
4-14,10:42:59,71,71,12.12,10,202,
4-14,10:43:0,68,68,12.03,10,202,
4-14,10:43:0,70,70,12.06,10,202,
4-14,10:43:1,70,70,12.11,10,202,
4-14,10:43:1,68,68,12.07,10,202,
4-14,10:43:2,69,69,12.08,10,202,
4-14,10:43:2,70,70,12.07,10,202,
4-14,10:43:3,68,68,12.07,10,202,
4-14,10:43:3,69,69,12.11,10,202,
4-14,10:43:4,70,70,12.09,10,202,
4-14,10:43:4,70,70,12.1,10,202,
4-14,10:43:5,71,71,12.17,10,202,
4-14,10:43:5,69,69,12.04,10,202,
4-14,10:43:6,69,69,12.06,10,202,
4-14,10:43:6,69,69,12.11,10,202,
4-14,10:43:7,70,70,12.17,10,202,
4-14,10:43:7,68,68,12.01,10,202,
4-14,10:43:8,69,69,12.11,10,202,
4-14,10:43:8,71,71,12.15,10,202,
4-14,10:43:9,68,68,12.13,10,202,
4-14,10:43:9,70,70,12.12,10,202,
4-14,10:43:10,69,69,12.06,10,202,
4-14,10:43:10,68,68,12.09,10,202,
4-14,10:43:11,69,69,12.09,10,202,
4-14,10:43:11,70,70,12.14,10,202,
4-14,10:43:12,68,68,12.05,10,202,
4-14,10:43:12,69,69,12.15,10,202,
4-14,10:43:13,69,69,12.15,10,202,
4-14,10:43:13,68,68,12.06,10,202,
4-14,10:43:14,69,69,12.16,10,202,
4-14,10:43:14,68,68,12.09,10,202,
4-14,10:43:15,70,70,12.11,10,202,
4-14,10:43:15,68,68,12.16,10,202,
4-14,10:43:16,69,69,12.1,10,202,
4-14,10:43:16,70,70,12.07,10,202,
4-14,10:43:17,67,67,12.1,10,202,
4-14,10:43:17,68,68,12.09,10,202,
4-14,10:43:18,69,69,12.13,10,202,
4-14,10:43:18,69,69,12.14,10,202,
4-14,10:43:19,67,67,12.08,10,202,
4-14,10:43:19,67,67,12.09,10,202,
4-14,10:43:20,68,68,12.12,10,202,
4-14,10:43:20,67,67,12.08,10,202,
4-14,10:43:21,70,70,12.1,10,202,
4-14,10:43:21,69,69,12.14,10,202,
4-14,10:43:22,69,69,12.12,10,202,
4-14,10:43:22,67,67,12.1,10,202,
4-14,10:43:23,67,67,12.07,10,202,
4-14,10:43:23,67,67,12.07,10,202,
4-14,10:43:24,67,67,12.11,10,202,
4-14,10:43:24,67,67,12.06,10,202,
4-14,10:43:25,68,68,12.11,10,202,
4-14,10:43:25,68,68,12.08,10,202,
4-14,10:43:26,68,68,12.07,10,202,
4-14,10:43:26,67,67,12.07,10,202,
4-14,10:43:27,67,67,12.12,10,202,
4-14,10:43:27,69,69,12.09,10,202,
4-14,10:43:28,68,68,12.19,10,202,
4-14,10:43:28,69,69,12.16,10,202,
4-14,10:43:29,68,68,12.2,10,202,
4-14,10:43:29,68,68,12.12,10,202,
4-14,10:43:30,69,69,12.18,10,202,
4-14,10:43:30,68,68,12.12,10,202,
4-14,10:43:31,68,68,12.16,10,202,
4-14,10:43:31,67,67,12.2,10,202,
4-14,10:43:32,67,67,12.11,10,202,
4-14,10:43:32,68,68,12.13,10,202,
4-14,10:43:33,69,69,12.12,10,202,
4-14,10:43:33,68,68,12.18,10,202,
4-14,10:43:34,69,69,12.08,10,202,
4-14,10:43:34,67,67,12.13,10,202,
4-14,10:43:35,65,65,12.06,10,202,
4-14,10:43:35,69,69,12.11,10,202,
4-14,10:43:36,68,68,12.1,10,202,
4-14,10:43:36,70,70,12.08,10,202,
4-14,10:43:37,70,70,12.14,10,202,
4-14,10:43:37,68,68,12.11,10,202,
4-14,10:43:38,69,69,12.13,10,202,
4-14,10:43:38,68,68,12.05,10,202,
4-14,10:43:39,66,66,12.12,10,202,
4-14,10:43:39,69,69,12.16,10,202,
4-14,10:43:40,66,66,12.07,10,202,
4-14,10:43:40,68,68,12.1,10,202,
4-14,10:43:41,68,68,12.11,10,202,
4-14,10:43:41,69,69,12.14,10,202,
4-14,10:43:42,68,68,12.13,10,202,
4-14,10:43:42,66,66,12.11,10,202,
4-14,10:43:43,69,69,12.09,10,202,
4-14,10:43:43,69,69,12.1,10,202,
4-14,10:43:44,69,69,12.14,10,202,
4-14,10:43:44,67,67,12.15,10,202,
4-14,10:43:45,66,66,12.14,10,202,
4-14,10:43:45,65,65,12.1,10,202,
4-14,10:43:46,67,67,12.19,10,202,
4-14,10:43:46,65,65,12.02,10,202,
4-14,10:43:47,67,67,12.15,10,202,
4-14,10:43:47,68,68,12.2,10,202,
4-14,10:43:48,67,67,12.12,10,202,
4-14,10:43:48,67,67,12.19,10,202,
4-14,10:43:49,67,67,12.08,10,202,
4-14,10:43:49,68,68,12.2,10,202,
4-14,10:43:50,66,66,12.16,10,202,
4-14,10:43:50,66,66,12.11,10,202,
4-14,10:43:51,66,66,12.06,10,202,
4-14,10:43:51,65,65,12.08,10,202,
4-14,10:43:52,65,65,12.11,10,202,
4-14,10:43:52,66,66,12.13,10,202,
4-14,10:43:53,67,67,12.14,10,202,
4-14,10:43:53,64,64,12.13,10,202,
4-14,10:43:54,66,66,12.12,10,202,
4-14,10:43:54,65,65,12.11,10,202,
4-14,10:43:55,68,68,12.16,10,202,
4-14,10:43:55,66,66,12.16,10,202,
4-14,10:43:56,65,65,12.06,10,202,
4-14,10:43:56,67,67,12.12,10,202,
4-14,10:43:57,67,67,12.16,10,202,
4-14,10:43:57,68,68,12.19,10,202,
4-14,10:43:58,64,64,12.13,10,202,
4-14,10:43:58,64,64,12.07,10,202,
4-14,10:43:59,65,65,12.14,10,202,
4-14,10:43:59,67,67,12.19,10,202,
4-14,10:44:0,66,66,12.1,10,202,
4-14,10:44:0,68,68,12.1,10,202,
4-14,10:44:1,66,66,12.13,10,202,
4-14,10:44:1,64,64,12.04,10,202,
4-14,10:44:2,65,65,12.09,10,202,
4-14,10:44:2,67,67,12.23,10,202,
4-14,10:44:3,66,66,12.09,10,202,
4-14,10:44:3,64,64,12.1,10,202,
4-14,10:44:4,66,66,12.12,10,202,
4-14,10:44:4,66,66,12.2,10,202,
4-14,10:44:5,65,65,12.08,10,202,
4-14,10:44:5,67,67,12.18,10,202,
4-14,10:44:6,64,64,12.08,10,202,
4-14,10:44:6,64,64,12.06,10,202,
4-14,10:44:7,66,66,12.12,10,202,
4-14,10:44:7,65,65,12.11,10,202,
4-14,10:44:8,66,66,12.2,10,202,
4-14,10:44:8,65,65,12.1,10,202,
4-14,10:44:9,61,61,12.03,10,202,
4-14,10:44:9,64,64,12.06,10,202,
4-14,10:44:10,65,65,12.13,10,202,
4-14,10:44:10,64,64,12.11,10,202,
4-14,10:44:11,63,63,12.09,10,202,
4-14,10:44:11,63,63,12.06,10,202,
4-14,10:44:12,65,65,12.11,10,202,
4-14,10:44:12,65,65,12.1,10,202,
4-14,10:44:13,66,66,12.16,10,202,
4-14,10:44:13,64,64,12.07,10,202,
4-14,10:44:14,65,65,12.07,10,202,
4-14,10:44:14,66,66,12.14,10,202,
4-14,10:44:15,65,65,12.13,10,202,
4-14,10:44:15,65,65,12.11,10,202,
4-14,10:44:16,62,62,12.06,10,202,
4-14,10:44:16,63,63,12.04,10,202,
4-14,10:44:17,66,66,12.12,10,202,
4-14,10:44:17,63,63,12.07,10,202,
4-14,10:44:18,66,66,12.12,10,202,
4-14,10:44:18,61,61,12.09,10,202,
4-14,10:44:19,66,66,12.15,10,202,
4-14,10:44:19,62,62,12.12,10,202,
4-14,10:44:20,63,63,12.06,10,202,
4-14,10:44:20,65,65,12.17,10,202,
4-14,10:44:21,62,62,12.17,10,202,
4-14,10:44:21,63,63,12.09,10,202,
4-14,10:44:22,63,63,12.13,10,202,
4-14,10:44:22,66,66,12.15,10,202,
4-14,10:44:23,63,63,12.13,10,202,
4-14,10:44:23,63,63,12.07,10,202,
4-14,10:44:24,63,63,12.09,10,202,
4-14,10:44:24,66,66,12.14,10,202,
4-14,10:44:25,64,64,12.12,10,202,
4-14,10:44:25,65,65,12.09,10,202,
4-14,10:44:26,64,64,12.07,10,202,
4-14,10:44:26,65,65,12.11,10,202,
4-14,10:44:27,65,65,12.12,10,202,
4-14,10:44:27,66,66,12.09,10,202,
4-14,10:44:28,67,67,12.16,10,202,
4-14,10:44:28,66,66,12.18,10,202,
4-14,10:44:29,64,64,12.08,10,202,
4-14,10:44:29,65,65,12.16,10,202,
4-14,10:44:30,65,65,12.11,10,202,
4-14,10:44:30,65,65,12.12,10,202,
4-14,10:44:31,62,62,12.11,10,202,
4-14,10:44:31,66,66,12.15,10,202,
4-14,10:44:32,65,65,12.14,10,202,
4-14,10:44:32,66,66,12.09,10,202,
4-14,10:44:33,65,65,12.12,10,202,
4-14,10:44:33,67,67,12.19,10,202,
4-14,10:44:34,63,63,12.08,10,202,
4-14,10:44:34,64,64,12.12,10,202,
4-14,10:44:35,64,64,12.11,10,202,
4-14,10:44:35,63,63,12.07,10,202,
4-14,10:44:36,65,65,12.11,10,202,
4-14,10:44:36,65,65,12.14,10,202,
4-14,10:44:37,64,64,12.07,10,202,
4-14,10:44:37,64,64,12.07,10,202,
4-14,10:44:38,62,62,12.04,10,202,
4-14,10:44:38,63,63,12.05,10,202,
4-14,10:44:39,64,64,12.12,10,202,
4-14,10:44:39,66,66,12.13,10,202,
4-14,10:44:40,65,65,12.05,10,202,
4-14,10:44:40,65,65,12.1,10,202,
4-14,10:44:41,64,64,12.06,10,202,
4-14,10:44:41,62,62,12.07,10,202,
4-14,10:44:42,65,65,12.16,10,202,
4-14,10:44:42,64,64,12.08,10,202,
4-14,10:44:43,63,63,11.99,10,202,
4-14,10:44:43,65,65,12.1,10,202,
4-14,10:44:44,65,65,12.11,10,202,
4-14,10:44:44,65,65,12.09,10,202,
4-14,10:44:45,68,68,12.11,10,202,
4-14,10:44:45,68,68,12.11,10,202,
4-14,10:44:46,66,66,12.02,10,202,
4-14,10:44:46,65,65,12.07,10,202,
4-14,10:44:47,67,67,12.13,10,202,
4-14,10:44:47,69,69,12.07,10,202,
4-14,10:44:48,70,70,12.11,10,202,
4-14,10:44:48,70,70,12.11,10,202,
4-14,10:44:49,70,70,12.13,10,202,
4-14,10:44:49,69,69,12.07,10,202,
4-14,10:44:50,70,70,12.11,10,202,
4-14,10:44:50,72,72,12.08,10,202,
4-14,10:44:51,70,70,12.06,10,202,
4-14,10:44:51,68,68,12,10,202,
4-14,10:44:52,71,71,12.09,10,202,
4-14,10:44:52,70,70,12.03,10,202,
4-14,10:44:53,70,70,12.05,10,202,
4-14,10:44:53,71,71,12.05,10,202,
4-14,10:44:54,72,72,12.16,10,202,
4-14,10:44:54,74,74,12.14,10,202,
4-14,10:44:55,74,74,12.1,10,202,
4-14,10:44:55,74,74,12.1,10,202,
4-14,10:44:56,74,74,12.11,10,202,
4-14,10:44:56,72,72,12.08,10,202,
4-14,10:44:57,73,73,12.06,10,202,
4-14,10:44:57,73,73,12.08,10,202,
4-14,10:44:58,75,75,12.19,10,202,
4-14,10:44:58,74,74,12.23,10,202,
4-14,10:44:59,74,74,12.17,10,202,
4-14,10:44:59,73,73,12.27,10,202,
4-14,10:45:0,73,73,12.27,10,202,
4-14,10:45:0,71,71,12.31,10,202,
4-14,10:45:1,70,70,12.53,10,202,
4-14,10:45:1,69,69,12.61,10,202,
4-14,10:45:2,67,67,12.61,10,202,
4-14,10:45:2,69,69,12.35,10,202,
4-14,10:45:3,72,72,12.2,10,202,
4-14,10:45:3,71,71,12.15,10,202,
4-14,10:45:4,72,72,12.14,10,202,
4-14,10:45:4,74,74,12.18,10,202,
4-14,10:45:5,72,72,12.09,10,202,
4-14,10:45:5,76,76,12.11,10,202,
4-14,10:45:6,75,75,12.11,10,202,
4-14,10:45:6,77,77,12.1,10,202,
4-14,10:45:7,75,75,12.1,10,202,
4-14,10:45:7,74,74,12.23,10,202,
4-14,10:45:8,74,74,12.09,10,202,
4-14,10:45:8,74,74,12.08,10,202,
4-14,10:45:9,75,75,12.21,10,202,
4-14,10:45:9,74,74,12.08,10,202,
4-14,10:45:10,72,72,12.07,10,202,
4-14,10:45:10,71,71,12.13,10,202,
4-14,10:45:11,72,72,12.07,10,202,
4-14,10:45:11,68,68,12.04,10,202,
4-14,10:45:12,69,69,12.1,10,202,
4-14,10:45:12,67,67,12.06,10,202,
4-14,10:45:13,66,66,12.04,10,202,
4-14,10:45:13,65,65,12.07,10,202,
4-14,10:45:14,64,64,12.07,10,202,
4-14,10:45:14,63,63,12.06,10,202,
4-14,10:45:15,61,61,12.06,10,202,
4-14,10:45:15,66,66,12.05,10,202,
4-14,10:45:16,65,65,11.99,10,202,
4-14,10:45:16,65,65,12.03,10,202,
4-14,10:45:17,63,63,12,10,202,
4-14,10:45:17,62,62,12.01,10,202,
4-14,10:45:18,60,60,12.01,10,202,
4-14,10:45:18,60,60,12.02,10,202,
4-14,10:45:19,61,61,12.06,10,202,
4-14,10:45:19,59,59,12.03,10,202,
4-14,10:45:20,58,58,12,10,202,
4-14,10:45:20,59,59,12.02,10,202,
4-14,10:45:21,60,60,12.02,10,202,
4-14,10:45:21,58,58,12.02,10,202,
4-14,10:45:22,58,58,12.01,10,202,
4-14,10:45:22,58,58,11.99,10,202,
4-14,10:45:23,56,56,11.99,10,202,
4-14,10:45:23,58,58,12.02,10,202,
4-14,10:45:24,59,59,12.01,10,202,
4-14,10:45:24,57,57,11.97,10,202,
4-14,10:45:25,56,56,11.98,10,202,
4-14,10:45:25,57,57,12.02,10,202,
4-14,10:45:26,56,56,12.01,10,202,
4-14,10:45:26,56,56,11.99,10,202,
4-14,10:45:27,56,56,12.03,10,202,
4-14,10:45:27,56,56,12.01,10,202,
4-14,10:45:28,57,57,12.03,10,202,
4-14,10:45:28,53,53,12,10,202,
4-14,10:45:29,54,54,12.02,10,202,
4-14,10:45:29,54,54,12.01,10,202,
4-14,10:45:30,53,53,12.04,10,202,
4-14,10:45:30,54,54,12.07,10,202,
4-14,10:45:31,52,52,12.07,10,202,
4-14,10:45:31,52,52,12.07,10,202,
4-14,10:45:32,50,50,12.02,10,202,
4-14,10:45:32,50,50,12.04,10,202,
4-14,10:45:33,50,50,12.05,10,202,
4-14,10:45:33,50,50,12.06,10,202,
4-14,10:45:34,49,49,12.09,10,202,
4-14,10:45:34,51,51,12.14,10,202,
4-14,10:45:35,51,51,12.13,10,202,
4-14,10:45:35,50,50,12.08,10,202,
4-14,10:45:36,50,50,12.07,10,202,
4-14,10:45:36,51,51,12.12,10,202,
4-14,10:45:37,49,49,12.11,10,202,
4-14,10:45:37,52,52,12.14,10,202,
4-14,10:45:38,50,50,12.14,10,202,
4-14,10:45:38,51,51,12.13,10,202,
4-14,10:45:39,51,51,12.13,10,202,
4-14,10:45:39,49,49,12.12,10,202,
4-14,10:45:40,48,48,12.09,10,202,
4-14,10:45:40,51,51,12.15,10,202,
4-14,10:45:41,50,50,12.1,10,202,
4-14,10:45:41,50,50,12.14,10,202,
4-14,10:45:42,51,51,12.13,10,202,
4-14,10:45:42,49,49,12.16,10,202,
4-14,10:45:43,50,50,12.16,10,202,
4-14,10:45:43,48,48,12.13,10,202,
4-14,10:45:44,49,49,12.17,10,202,
4-14,10:45:44,50,50,12.2,10,202,
4-14,10:45:45,48,48,12.15,10,202,
4-14,10:45:45,51,51,12.21,10,202,
4-14,10:45:46,50,50,12.13,10,202,
4-14,10:45:46,51,51,12.13,10,202,
4-14,10:45:47,50,50,12.21,10,202,
4-14,10:45:47,49,49,12.21,10,202,
4-14,10:45:48,47,47,12.18,10,202,
4-14,10:45:48,48,48,12.21,10,202,
4-14,10:45:49,49,49,12.23,10,202,
4-14,10:45:49,48,48,12.24,10,202,
4-14,10:45:50,48,48,12.25,10,202,
4-14,10:45:50,48,48,12.25,10,202,
4-14,10:45:51,46,46,12.26,10,202,
4-14,10:45:51,45,45,12.24,10,202,
4-14,10:45:52,51,51,12.21,10,202,
4-14,10:45:52,52,52,12.17,10,202,
4-14,10:45:53,53,53,12.16,10,202,
4-14,10:45:53,54,54,12.14,10,202,
4-14,10:45:54,54,54,12.12,10,202,
4-14,10:45:54,60,60,12.14,10,202,
4-14,10:45:55,59,59,12.1,10,202,
4-14,10:45:55,61,61,12.12,10,202,
4-14,10:45:56,65,65,12.11,10,202,
4-14,10:45:56,63,63,12.08,10,202,
4-14,10:45:57,68,68,12.11,10,202,
4-14,10:45:57,69,69,12.1,10,202,
4-14,10:45:58,68,68,12.11,10,202,
4-14,10:45:58,73,73,12.14,10,202,
4-14,10:45:59,73,73,12.12,10,202,
4-14,10:45:59,72,72,12.14,10,202,
4-14,10:46:0,76,76,12.1,10,202,
4-14,10:46:0,75,75,12.12,10,202,
4-14,10:46:1,74,74,12.1,10,202,
4-14,10:46:1,77,77,12.16,10,202,
4-14,10:46:2,75,75,12.11,10,202,
4-14,10:46:2,77,77,12.11,10,202,
4-14,10:46:3,75,75,12.1,10,202,
4-14,10:46:3,74,74,12.1,10,202,
4-14,10:46:4,76,76,12.14,10,202,
4-14,10:46:4,74,74,12.08,10,202,
4-14,10:46:5,74,74,12.09,10,202,
4-14,10:46:5,75,75,12.08,10,202,
4-14,10:46:6,72,72,12.05,10,202,
4-14,10:46:6,74,74,12.11,10,202,
4-14,10:46:7,75,75,12.11,10,202,
4-14,10:46:7,71,71,12.15,10,202,
4-14,10:46:8,74,74,12.09,10,202,
4-14,10:46:8,72,72,12.13,10,202,
4-14,10:46:9,72,72,12.12,10,202,
4-14,10:46:9,72,72,12.05,10,202,
4-14,10:46:10,71,71,12.05,10,202,
4-14,10:46:10,71,71,12.07,10,202,
4-14,10:46:11,69,69,12.01,10,202,
4-14,10:46:11,69,69,12.08,10,202,
4-14,10:46:12,68,68,12.04,10,202,
4-14,10:46:12,69,69,12.06,10,202,
4-14,10:46:13,68,68,12.05,10,202,
4-14,10:46:13,69,69,12.07,10,202,
4-14,10:46:14,69,69,12.02,10,202,
4-14,10:46:14,67,67,12,10,202,
4-14,10:46:15,67,67,12.03,10,202,
4-14,10:46:15,67,67,12.05,10,202,
4-14,10:46:16,67,67,12.05,10,202,
4-14,10:46:16,66,66,11.97,10,202,
4-14,10:46:17,67,67,12.06,10,202,
4-14,10:46:17,66,66,12.01,10,202,
4-14,10:46:18,64,64,12.01,10,202,
4-14,10:46:18,65,65,12.01,10,202,
4-14,10:46:19,65,65,12.02,10,202,
4-14,10:46:19,64,64,12.01,10,202,
4-14,10:46:20,65,65,12.02,10,202,
4-14,10:46:20,65,65,12.03,10,202,
4-14,10:46:21,64,64,12.01,10,202,
4-14,10:46:21,63,63,12,10,202,
4-14,10:46:22,63,63,12.03,10,202,
4-14,10:46:22,63,63,12.01,10,202,
4-14,10:46:23,64,64,12.04,10,202,
4-14,10:46:23,64,64,11.98,10,202,
4-14,10:46:24,64,64,12,10,202,
4-14,10:46:24,64,64,12.01,10,202,
4-14,10:46:25,63,63,11.98,10,202,
4-14,10:46:25,63,63,12.01,10,202,
4-14,10:46:26,62,62,11.96,10,202,
4-14,10:46:26,63,63,12,10,202,
4-14,10:46:27,64,64,12,10,202,
4-14,10:46:27,63,63,12,10,202,
4-14,10:46:28,63,63,11.99,10,202,
4-14,10:46:28,64,64,11.97,10,202,
4-14,10:46:29,64,64,12.01,10,202,
4-14,10:46:29,63,63,12.02,10,202,
4-14,10:46:30,64,64,12.02,10,202,
4-14,10:46:30,62,62,11.95,10,202,
4-14,10:46:31,65,65,11.98,10,202,
4-14,10:46:31,64,64,11.98,10,202,
4-14,10:46:32,61,61,12.1,10,202,
4-14,10:46:32,64,64,11.94,10,202,
4-14,10:46:33,63,63,12,10,202,
4-14,10:46:33,64,64,12,10,202,
4-14,10:46:34,64,64,11.98,10,202,
4-14,10:46:34,63,63,12.02,10,202,
4-14,10:46:35,63,63,11.98,10,202,
4-14,10:46:35,64,64,11.98,10,202,
4-14,10:46:36,63,63,12.01,10,202,
4-14,10:46:36,62,62,11.99,10,202,
4-14,10:46:37,62,62,11.97,10,202,
4-14,10:46:37,62,62,11.96,10,202,
4-14,10:46:38,61,61,11.97,10,202,
4-14,10:46:38,62,62,11.96,10,202,
4-14,10:46:39,60,60,11.96,10,202,
4-14,10:46:39,63,63,11.97,10,202,
4-14,10:46:40,60,60,11.96,10,202,
4-14,10:46:40,62,62,11.95,10,202,
4-14,10:46:41,61,61,11.97,10,202,
4-14,10:46:41,60,60,11.97,10,202,
4-14,10:46:42,60,60,12.01,10,202,
4-14,10:46:42,63,63,12.02,10,202,
4-14,10:46:43,61,61,11.99,10,202,
4-14,10:46:43,62,62,12,10,202,
4-14,10:46:44,63,63,11.97,10,202,
4-14,10:46:44,60,60,12.07,10,202,
4-14,10:46:45,64,64,11.98,10,202,
4-14,10:46:45,64,64,12.02,10,202,
4-14,10:46:46,63,63,12,10,202,
4-14,10:46:46,62,62,12.01,10,202,
4-14,10:46:47,60,60,12.02,10,202,
4-14,10:46:47,61,61,11.98,10,202,
4-14,10:46:48,58,58,12.01,10,202,
4-14,10:46:48,60,60,12,10,202,
4-14,10:46:49,58,58,11.97,10,202,
4-14,10:46:49,59,59,12.01,10,202,
4-14,10:46:50,54,54,12.35,10,202,
4-14,10:46:50,55,55,12.07,10,202,
4-14,10:46:51,59,59,12.04,10,202,
4-14,10:46:51,54,54,12.06,10,202,
4-14,10:46:52,58,58,12.02,10,202,
4-14,10:46:52,57,57,12.04,10,202,
4-14,10:46:53,59,59,12.01,10,202,
4-14,10:46:53,58,58,12.02,10,202,
4-14,10:46:54,57,57,11.95,10,202,
4-14,10:46:54,60,60,12.01,10,202,
4-14,10:46:55,60,60,11.98,10,202,
4-14,10:46:55,59,59,12,10,202,
