SensorID: 5498,
Firmware Version: 1.5.5,

mm-dd,hh:mm:ss,SmO2 Live,SmO2 Averaged,THb,Lap,Session Ct,
3-26,11:38:31,65,65,13.1,2,152,
3-26,11:38:31,65,65,13.12,2,152,
3-26,11:38:32,63,63,13.07,2,152,
3-26,11:38:32,63,63,13.07,2,152,
3-26,11:38:33,64,64,13.1,2,152,
3-26,11:38:33,62,62,13.09,2,152,
3-26,11:38:34,62,62,13.1,2,152,
3-26,11:38:34,62,62,13.09,2,152,
3-26,11:38:35,59,59,13.06,2,152,
3-26,11:38:35,60,60,13.09,2,152,
3-26,11:38:36,61,61,13.1,2,152,
3-26,11:38:36,58,58,13.07,2,152,
3-26,11:38:37,59,59,13.08,2,152,
3-26,11:38:37,59,59,13.13,2,152,
3-26,11:38:38,58,58,13.11,2,152,
3-26,11:38:38,56,56,13.07,2,152,
3-26,11:38:39,56,56,13.08,2,152,
3-26,11:38:39,56,56,13.12,2,152,
3-26,11:38:40,56,56,13.1,2,152,
3-26,11:38:40,54,54,13.11,2,152,
3-26,11:38:41,55,55,13.1,2,152,
3-26,11:38:41,53,53,13.08,2,152,
3-26,11:38:42,52,52,13.08,2,152,
3-26,11:38:42,52,52,13.11,2,152,
3-26,11:38:43,51,51,13.1,2,152,
3-26,11:38:43,51,51,13.12,2,152,
3-26,11:38:44,50,50,13.12,2,152,
3-26,11:38:44,51,51,13.13,2,152,
3-26,11:38:45,50,50,13.12,2,152,
3-26,11:38:45,52,52,13.16,2,152,
3-26,11:38:46,48,48,13.09,2,152,
3-26,11:38:46,50,50,13.13,2,152,
3-26,11:38:47,49,49,13.13,2,152,
3-26,11:38:47,48,48,13.11,2,152,
3-26,11:38:48,49,49,13.15,2,152,
3-26,11:38:48,49,49,13.15,2,152,
3-26,11:38:49,48,48,13.11,2,152,
3-26,11:38:49,48,48,13.13,2,152,
3-26,11:38:50,49,49,13.15,2,152,
3-26,11:38:50,49,49,13.13,2,152,
3-26,11:38:51,49,49,13.15,2,152,
3-26,11:38:51,48,48,13.14,2,152,
3-26,11:38:52,47,47,13.09,2,152,
3-26,11:38:52,47,47,13.13,2,152,
3-26,11:38:53,49,49,13.13,2,152,
3-26,11:38:53,48,48,13.16,2,152,
3-26,11:38:54,48,48,13.1,2,152,
3-26,11:38:54,48,48,13.13,2,152,
3-26,11:38:55,49,49,13.12,2,152,
3-26,11:38:55,49,49,13.14,2,152,
3-26,11:38:56,49,49,13.12,2,152,
3-26,11:38:56,48,48,13.08,2,152,
3-26,11:38:57,50,50,13.14,2,152,
3-26,11:38:57,50,50,13.15,2,152,
3-26,11:38:58,49,49,13.14,2,152,
3-26,11:38:58,49,49,13.11,2,152,
3-26,11:38:59,51,51,13.11,2,152,
3-26,11:38:59,49,49,13.11,2,152,
3-26,11:39:0,52,52,13.13,2,152,
3-26,11:39:0,51,51,13.11,2,152,
3-26,11:39:1,52,52,13.14,2,152,
3-26,11:39:1,48,48,13.1,2,152,
3-26,11:39:2,49,49,13.09,2,152,
3-26,11:39:2,48,48,13.1,2,152,
3-26,11:39:3,46,46,13.1,2,152,
3-26,11:39:3,45,45,13.11,2,152,
3-26,11:39:4,44,44,13.11,2,152,
3-26,11:39:4,44,44,13.13,2,152,
3-26,11:39:5,42,42,13.13,2,152,
3-26,11:39:5,40,40,13.13,2,152,
3-26,11:39:6,39,39,13.12,2,152,
3-26,11:39:6,38,38,13.13,2,152,
3-26,11:39:7,37,37,13.14,2,152,
3-26,11:39:7,36,36,13.15,2,152,
3-26,11:39:8,37,37,13.17,2,152,
3-26,11:39:8,39,39,13.17,2,152,
3-26,11:39:9,41,41,13.16,2,152,
3-26,11:39:9,40,40,13.14,2,152,
3-26,11:39:10,44,44,13.13,2,152,
3-26,11:39:10,48,48,13.14,2,152,
3-26,11:39:11,48,48,13.15,2,152,
3-26,11:39:11,49,49,13.13,2,152,
3-26,11:39:12,52,52,13.12,2,152,
3-26,11:39:12,53,53,13.16,2,152,
3-26,11:39:13,53,53,13.1,2,152,
3-26,11:39:13,54,54,13.12,2,152,
3-26,11:39:14,55,55,13.12,2,152,
3-26,11:39:14,55,55,13.11,2,152,
3-26,11:39:15,56,56,13.13,2,152,
3-26,11:39:15,57,57,13.1,2,152,
3-26,11:39:16,55,55,13.05,2,152,
3-26,11:39:16,59,59,13.1,2,152,
3-26,11:39:17,56,56,13.08,2,152,
3-26,11:39:17,57,57,13.08,2,152,
3-26,11:39:18,58,58,13.11,2,152,
3-26,11:39:18,58,58,13.1,2,152,
3-26,11:39:19,59,59,13.09,2,152,
3-26,11:39:19,57,57,13.12,2,152,
3-26,11:39:20,58,58,13.11,2,152,
3-26,11:39:20,56,56,13.12,2,152,
3-26,11:39:21,58,58,13.13,2,152,
3-26,11:39:21,56,56,13.1,2,152,
3-26,11:39:22,58,58,13.14,2,152,
3-26,11:39:22,58,58,13.13,2,152,
3-26,11:39:23,56,56,13.11,2,152,
3-26,11:39:23,56,56,13.1,2,152,
3-26,11:39:24,56,56,13.1,2,152,
3-26,11:39:24,57,57,13.11,2,152,
3-26,11:39:25,57,57,13.12,2,152,
3-26,11:39:25,56,56,13.09,2,152,
3-26,11:39:26,57,57,13.12,2,152,
3-26,11:39:26,56,56,13.12,2,152,
3-26,11:39:27,57,57,13.13,2,152,
3-26,11:39:27,55,55,13.11,2,152,
3-26,11:39:28,55,55,13.11,2,152,
3-26,11:39:28,55,55,13.13,2,152,
3-26,11:39:29,55,55,13.14,2,152,
3-26,11:39:29,53,53,13.11,2,152,
3-26,11:39:30,54,54,13.15,2,152,
3-26,11:39:30,52,52,13.12,2,152,
3-26,11:39:31,52,52,13.14,2,152,
3-26,11:39:31,51,51,13.12,2,152,
3-26,11:39:32,52,52,13.14,2,152,
3-26,11:39:32,52,52,13.13,2,152,
3-26,11:39:33,52,52,13.13,2,152,
3-26,11:39:33,51,51,13.12,2,152,
3-26,11:39:34,52,52,13.15,2,152,
3-26,11:39:34,50,50,13.13,2,152,
3-26,11:39:35,52,52,13.13,2,152,
3-26,11:39:35,52,52,13.16,2,152,
3-26,11:39:36,52,52,13.13,2,152,
3-26,11:39:36,53,53,13.16,2,152,
3-26,11:39:37,52,52,13.14,2,152,
3-26,11:39:37,49,49,13.1,2,152,
3-26,11:39:38,51,51,13.12,2,152,
3-26,11:39:38,49,49,13.1,2,152,
3-26,11:39:39,50,50,13.13,2,152,
3-26,11:39:39,48,48,13.09,2,152,
3-26,11:39:40,49,49,13.11,2,152,
3-26,11:39:40,52,52,13.17,2,152,
3-26,11:39:41,48,48,13.1,2,152,
3-26,11:39:41,50,50,13.13,2,152,
3-26,11:39:42,48,48,13.14,2,152,
3-26,11:39:42,47,47,13.09,2,152,
3-26,11:39:43,48,48,13.12,2,152,
3-26,11:39:43,49,49,13.11,2,152,
3-26,11:39:44,49,49,13.15,2,152,
3-26,11:39:44,48,48,13.12,2,152,
3-26,11:39:45,50,50,13.14,2,152,
3-26,11:39:45,47,47,13.11,2,152,
3-26,11:39:46,50,50,13.11,2,152,
3-26,11:39:46,49,49,13.12,2,152,
3-26,11:39:47,49,49,13.1,2,152,
3-26,11:39:47,50,50,13.13,2,152,
3-26,11:39:48,52,52,13.14,2,152,
3-26,11:39:48,50,50,13.11,2,152,
3-26,11:39:49,52,52,13.11,2,152,
3-26,11:39:49,51,51,13.1,2,152,
3-26,11:39:50,51,51,13.12,2,152,
3-26,11:39:50,52,52,13.14,2,152,
3-26,11:39:51,52,52,13.14,2,152,
3-26,11:39:51,53,53,13.15,2,152,
3-26,11:39:52,50,50,13.1,2,152,
3-26,11:39:52,50,50,13.1,2,152,
3-26,11:39:53,51,51,13.12,2,152,
3-26,11:39:53,51,51,13.14,2,152,
3-26,11:39:54,50,50,13.12,2,152,
3-26,11:39:54,51,51,13.13,2,152,
3-26,11:39:55,50,50,13.14,2,152,
3-26,11:39:55,51,51,13.14,2,152,
3-26,11:39:56,51,51,13.12,2,152,
3-26,11:39:56,50,50,13.13,2,152,
3-26,11:39:57,52,52,13.12,2,152,
3-26,11:39:57,50,50,13.1,2,152,
3-26,11:39:58,52,52,13.12,2,152,
3-26,11:39:58,52,52,13.09,2,152,
3-26,11:39:59,53,53,13.09,2,152,
3-26,11:39:59,53,53,13.09,2,152,
3-26,11:40:0,52,52,13.11,2,152,
3-26,11:40:0,54,54,13.1,2,152,
3-26,11:40:1,54,54,13.14,2,152,
3-26,11:40:1,53,53,13.09,2,152,
3-26,11:40:2,52,52,13.08,2,152,
3-26,11:40:2,53,53,13.1,2,152,
3-26,11:40:3,52,52,13.13,2,152,
3-26,11:40:3,52,52,13.14,2,152,
3-26,11:40:4,52,52,13.13,2,152,
3-26,11:40:4,51,51,13.11,2,152,
3-26,11:40:5,51,51,13.11,2,152,
3-26,11:40:5,50,50,13.1,2,152,
3-26,11:40:6,51,51,13.12,2,152,
3-26,11:40:6,51,51,13.11,2,152,
3-26,11:40:7,50,50,13.1,2,152,
3-26,11:40:7,50,50,13.11,2,152,
3-26,11:40:8,49,49,13.1,2,152,
3-26,11:40:8,50,50,13.1,2,152,
3-26,11:40:9,51,51,13.12,2,152,
3-26,11:40:9,50,50,13.11,2,152,
3-26,11:40:10,49,49,13.09,2,152,
3-26,11:40:10,50,50,13.11,2,152,
3-26,11:40:11,49,49,13.08,2,152,
3-26,11:40:11,49,49,13.09,2,152,
3-26,11:40:12,47,47,13.08,2,152,
3-26,11:40:12,48,48,13.09,2,152,
3-26,11:40:13,48,48,13.09,2,152,
3-26,11:40:13,49,49,13.11,2,152,
3-26,11:40:14,48,48,13.1,2,152,
3-26,11:40:14,48,48,13.1,2,152,
3-26,11:40:15,49,49,13.13,2,152,
3-26,11:40:15,47,47,13.09,2,152,
3-26,11:40:16,48,48,13.11,2,152,
3-26,11:40:16,48,48,13.14,2,152,
3-26,11:40:17,48,48,13.11,2,152,
3-26,11:40:17,47,47,13.1,2,152,
3-26,11:40:18,45,45,13.1,2,152,
3-26,11:40:18,45,45,13.11,2,152,
3-26,11:40:19,46,46,13.13,2,152,
3-26,11:40:19,46,46,13.11,2,152,
3-26,11:40:20,47,47,13.14,2,152,
3-26,11:40:20,43,43,13.09,2,152,
3-26,11:40:21,44,44,13.11,2,152,
3-26,11:40:21,42,42,13.09,2,152,
3-26,11:40:22,45,45,13.13,2,152,
3-26,11:40:22,43,43,13.12,2,152,
3-26,11:40:23,44,44,13.14,2,152,
3-26,11:40:23,45,45,13.14,2,152,
3-26,11:40:24,40,40,13.09,2,152,
3-26,11:40:24,40,40,13.1,2,152,
3-26,11:40:25,42,42,13.11,2,152,
3-26,11:40:25,40,40,13.11,2,152,
3-26,11:40:26,42,42,13.14,2,152,
3-26,11:40:26,39,39,13.1,2,152,
3-26,11:40:27,42,42,13.15,2,152,
3-26,11:40:27,41,41,13.14,2,152,
3-26,11:40:28,39,39,13.12,2,152,
3-26,11:40:28,40,40,13.13,2,152,
3-26,11:40:29,41,41,13.15,2,152,
3-26,11:40:29,38,38,13.11,2,152,
3-26,11:40:30,40,40,13.14,2,152,
3-26,11:40:30,42,42,13.18,2,152,
3-26,11:40:31,39,39,13.13,2,152,
3-26,11:40:31,38,38,13.13,2,152,
3-26,11:40:32,41,41,13.18,2,152,
3-26,11:40:32,42,42,13.17,2,152,
3-26,11:40:33,43,43,13.15,2,152,
3-26,11:40:33,45,45,13.18,2,152,
3-26,11:40:34,43,43,13.15,2,152,
3-26,11:40:34,47,47,13.17,2,152,
3-26,11:40:35,46,46,13.13,2,152,
3-26,11:40:35,50,50,13.18,2,152,
3-26,11:40:36,50,50,13.14,2,152,
3-26,11:40:36,54,54,13.16,2,152,
3-26,11:40:37,54,54,13.15,2,152,
3-26,11:40:37,57,57,13.14,2,152,
3-26,11:40:38,58,58,13.14,2,152,
3-26,11:40:38,60,60,13.12,2,152,
3-26,11:40:39,62,62,13.13,2,152,
3-26,11:40:39,63,63,13.13,2,152,
3-26,11:40:40,64,64,13.11,2,152,
3-26,11:40:40,65,65,13.11,2,152,
3-26,11:40:41,67,67,13.1,2,152,
3-26,11:40:41,67,67,13.1,2,152,
3-26,11:40:42,67,67,13.1,2,152,
3-26,11:40:42,67,67,13.06,2,152,
3-26,11:40:43,67,67,13.12,2,152,
3-26,11:40:43,67,67,13.1,2,152,
3-26,11:40:44,66,66,13.08,2,152,
3-26,11:40:44,66,66,13.08,2,152,
3-26,11:40:45,64,64,13.09,2,152,
3-26,11:40:45,64,64,13.08,2,152,
3-26,11:40:46,62,62,13.1,2,152,
3-26,11:40:46,62,62,13.12,2,152,
3-26,11:40:47,60,60,13.09,2,152,
3-26,11:40:47,58,58,13.08,2,152,
3-26,11:40:48,57,57,13.13,2,152,
3-26,11:40:48,56,56,13.14,2,152,
3-26,11:40:49,55,55,13.09,2,152,
3-26,11:40:49,55,55,13.13,2,152,
3-26,11:40:50,54,54,13.09,2,152,
3-26,11:40:50,54,54,13.11,2,152,
3-26,11:40:51,52,52,13.13,2,152,
3-26,11:40:51,53,53,13.14,2,152,
3-26,11:40:52,51,51,13.1,2,152,
3-26,11:40:52,52,52,13.13,2,152,
3-26,11:40:53,51,51,13.09,2,152,
3-26,11:40:53,51,51,13.13,2,152,
3-26,11:40:54,51,51,13.14,2,152,
3-26,11:40:54,50,50,13.1,2,152,
3-26,11:40:55,49,49,13.11,2,152,
3-26,11:40:55,47,47,13.12,2,152,
3-26,11:40:56,48,48,13.14,2,152,
3-26,11:40:56,44,44,13.1,2,152,
3-26,11:40:57,42,42,13.11,2,152,
3-26,11:40:57,41,41,13.12,2,152,
3-26,11:40:58,34,34,13.03,2,152,
3-26,11:40:58,39,39,13.12,2,152,
3-26,11:40:59,39,39,13.17,2,152,
3-26,11:40:59,38,38,13.17,2,152,
3-26,11:41:0,37,37,13.16,2,152,
3-26,11:41:0,35,35,13.16,2,152,
3-26,11:41:1,37,37,13.18,2,152,
3-26,11:41:1,35,35,13.15,2,152,
3-26,11:41:2,34,34,13.16,2,152,
3-26,11:41:2,36,36,13.16,2,152,
3-26,11:41:3,35,35,13.15,2,152,
3-26,11:41:3,37,37,13.17,2,152,
3-26,11:41:4,37,37,13.16,2,152,
3-26,11:41:4,39,39,13.17,2,152,
3-26,11:41:5,39,39,13.16,2,152,
3-26,11:41:5,40,40,13.19,2,152,
3-26,11:41:6,40,40,13.16,2,152,
3-26,11:41:6,41,41,13.15,2,152,
3-26,11:41:7,39,39,13.15,2,152,
3-26,11:41:7,40,40,13.14,2,152,
3-26,11:41:8,38,38,13.12,2,152,
3-26,11:41:8,39,39,13.14,2,152,
3-26,11:41:9,39,39,13.17,2,152,
3-26,11:41:9,39,39,13.15,2,152,
3-26,11:41:10,38,38,13.13,2,152,
3-26,11:41:10,38,38,13.17,2,152,
3-26,11:41:11,37,37,13.13,2,152,
3-26,11:41:11,36,36,13.13,2,152,
3-26,11:41:12,35,35,13.14,2,152,
3-26,11:41:12,35,35,13.14,2,152,
3-26,11:41:13,38,38,13.17,2,152,
3-26,11:41:13,36,36,13.16,2,152,
3-26,11:41:14,34,34,13.16,2,152,
3-26,11:41:14,37,37,13.17,2,152,
3-26,11:41:15,35,35,13.14,2,152,
3-26,11:41:15,33,33,13.14,2,152,
3-26,11:41:16,36,36,13.13,2,152,
3-26,11:41:16,37,37,13.16,2,152,
3-26,11:41:17,33,33,13.13,2,152,
3-26,11:41:17,33,33,13.14,2,152,
3-26,11:41:18,33,33,13.15,2,152,
3-26,11:41:18,31,31,13.13,2,152,
3-26,11:41:19,29,29,13.14,2,152,
3-26,11:41:19,31,31,13.17,2,152,
3-26,11:41:20,28,28,13.15,2,152,
3-26,11:41:20,26,26,13.15,2,152,
3-26,11:41:21,27,27,13.15,2,152,
3-26,11:41:21,25,25,13.14,2,152,
3-26,11:41:22,23,23,13.15,2,152,
3-26,11:41:22,28,28,13.19,2,152,
3-26,11:41:23,27,27,13.17,2,152,
3-26,11:41:23,25,25,13.14,2,152,
3-26,11:41:24,25,25,13.15,2,152,
3-26,11:41:24,32,32,13.21,2,152,
3-26,11:41:25,29,29,13.16,2,152,
3-26,11:41:25,27,27,13.17,2,152,
3-26,11:41:26,27,27,13.16,2,152,
3-26,11:41:26,26,26,13.15,2,152,
3-26,11:41:27,24,24,13.15,2,152,
3-26,11:41:27,27,27,13.18,2,152,
3-26,11:41:28,24,24,13.14,2,152,
3-26,11:41:28,27,27,13.17,2,152,
3-26,11:41:29,26,26,13.2,2,152,
3-26,11:41:29,24,24,13.14,2,152,
3-26,11:41:30,26,26,13.17,2,152,
3-26,11:41:30,23,23,13.16,2,152,
3-26,11:41:31,28,28,13.19,2,152,
3-26,11:41:31,24,24,13.12,2,152,
3-26,11:41:32,23,23,13.13,2,152,
3-26,11:41:32,27,27,13.16,2,152,
3-26,11:41:33,26,26,13.12,2,152,
3-26,11:41:33,26,26,13.18,2,152,
3-26,11:41:34,26,26,13.15,2,152,
3-26,11:41:34,25,25,13.17,2,152,
3-26,11:41:35,27,27,13.18,2,152,
3-26,11:41:35,21,21,13.12,2,152,
3-26,11:41:36,23,23,13.18,2,152,
3-26,11:41:36,21,21,13.14,2,152,
3-26,11:41:37,19,19,13.13,2,152,
3-26,11:41:37,20,20,13.16,2,152,
3-26,11:41:38,23,23,13.16,2,152,
3-26,11:41:38,22,22,13.17,2,152,
3-26,11:41:39,21,21,13.14,2,152,
3-26,11:41:39,22,22,13.15,2,152,
3-26,11:41:40,20,20,13.17,2,152,
3-26,11:41:40,21,21,13.16,2,152,
3-26,11:41:41,19,19,13.13,2,152,
3-26,11:41:41,22,22,13.18,2,152,
3-26,11:41:42,21,21,13.14,2,152,
3-26,11:41:42,19,19,13.15,2,152,
3-26,11:41:43,21,21,13.15,2,152,
3-26,11:41:43,17,17,13.11,2,152,
3-26,11:41:44,23,23,13.18,2,152,
3-26,11:41:44,24,24,13.17,2,152,
3-26,11:41:45,22,22,13.19,2,152,
3-26,11:41:45,26,26,13.18,2,152,
3-26,11:41:46,23,23,13.18,2,152,
3-26,11:41:46,19,19,13.13,2,152,
3-26,11:41:47,23,23,13.14,2,152,
3-26,11:41:47,22,22,13.15,2,152,
3-26,11:41:48,25,25,13.15,2,152,
3-26,11:41:48,24,24,13.15,2,152,
3-26,11:41:49,25,25,13.15,2,152,
3-26,11:41:49,25,25,13.14,2,152,
3-26,11:41:50,23,23,13.15,2,152,
3-26,11:41:50,25,25,13.16,2,152,
3-26,11:41:51,24,24,13.14,2,152,
3-26,11:41:51,23,23,13.16,2,152,
3-26,11:41:52,26,26,13.15,2,152,
3-26,11:41:52,25,25,13.18,2,152,
3-26,11:41:53,26,26,13.16,2,152,
3-26,11:41:53,22,22,13.13,2,152,
3-26,11:41:54,25,25,13.17,2,152,
3-26,11:41:54,23,23,13.13,2,152,
3-26,11:41:55,26,26,13.18,2,152,
3-26,11:41:55,28,28,13.19,2,152,
3-26,11:41:56,26,26,13.15,2,152,
3-26,11:41:56,24,24,13.15,2,152,
3-26,11:41:57,27,27,13.16,2,152,
3-26,11:41:57,27,27,13.19,2,152,
3-26,11:41:58,26,26,13.15,2,152,
3-26,11:41:58,26,26,13.14,2,152,
3-26,11:41:59,26,26,13.18,2,152,
3-26,11:41:59,29,29,13.18,2,152,
3-26,11:42:0,25,25,13.14,2,152,
3-26,11:42:0,29,29,13.18,2,152,
3-26,11:42:1,25,25,13.14,2,152,
3-26,11:42:1,27,27,13.2,2,152,
3-26,11:42:2,26,26,13.15,2,152,
3-26,11:42:2,25,25,13.15,2,152,
3-26,11:42:3,27,27,13.16,2,152,
3-26,11:42:3,28,28,13.16,2,152,
3-26,11:42:4,27,27,13.17,2,152,
3-26,11:42:4,29,29,13.14,2,152,
3-26,11:42:5,29,29,13.16,2,152,
3-26,11:42:5,28,28,13.13,2,152,
3-26,11:42:6,29,29,13.14,2,152,
3-26,11:42:6,30,30,13.16,2,152,
3-26,11:42:7,32,32,13.14,2,152,
3-26,11:42:7,32,32,13.18,2,152,
3-26,11:42:8,31,31,13.16,2,152,
3-26,11:42:8,32,32,13.16,2,152,
3-26,11:42:9,32,32,13.16,2,152,
3-26,11:42:9,34,34,13.16,2,152,
3-26,11:42:10,33,33,13.17,2,152,
3-26,11:42:10,33,33,13.17,2,152,
3-26,11:42:11,32,32,13.17,2,152,
3-26,11:42:11,32,32,13.15,2,152,
3-26,11:42:12,31,31,13.16,2,152,
3-26,11:42:12,33,33,13.18,2,152,
3-26,11:42:13,36,36,13.18,2,152,
3-26,11:42:13,31,31,13.13,2,152,
3-26,11:42:14,35,35,13.15,2,152,
3-26,11:42:14,33,33,13.13,2,152,
3-26,11:42:15,32,32,13.15,2,152,
3-26,11:42:15,33,33,13.14,2,152,
3-26,11:42:16,33,33,13.15,2,152,
3-26,11:42:16,33,33,13.16,2,152,
3-26,11:42:17,33,33,13.13,2,152,
3-26,11:42:17,32,32,13.16,2,152,
3-26,11:42:18,31,31,13.14,2,152,
3-26,11:42:18,31,31,13.14,2,152,
3-26,11:42:19,32,32,13.17,2,152,
3-26,11:42:19,32,32,13.14,2,152,
3-26,11:42:20,31,31,13.16,2,152,
3-26,11:42:20,32,32,13.15,2,152,
3-26,11:42:21,31,31,13.13,2,152,
3-26,11:42:21,31,31,13.14,2,152,
3-26,11:42:22,34,34,13.14,2,152,
3-26,11:42:22,33,33,13.14,2,152,
3-26,11:42:23,34,34,13.14,2,152,
3-26,11:42:23,32,32,13.11,2,152,
3-26,11:42:24,33,33,13.14,2,152,
3-26,11:42:24,36,36,13.16,2,152,
3-26,11:42:25,34,34,13.16,2,152,
3-26,11:42:25,35,35,13.14,2,152,
3-26,11:42:26,34,34,13.12,2,152,
3-26,11:42:26,36,36,13.16,2,152,
3-26,11:42:27,36,36,13.15,2,152,
3-26,11:42:27,31,31,13.1,2,152,
3-26,11:42:28,35,35,13.16,2,152,
3-26,11:42:28,36,36,13.18,2,152,
3-26,11:42:29,33,33,13.15,2,152,
3-26,11:42:29,34,34,13.12,2,152,
3-26,11:42:30,32,32,13.14,2,152,
3-26,11:42:30,36,36,13.16,2,152,
3-26,11:42:31,34,34,13.13,2,152,
3-26,11:42:31,32,32,13.15,2,152,
3-26,11:42:32,34,34,13.14,2,152,
3-26,11:42:32,34,34,13.15,2,152,
3-26,11:42:33,35,35,13.17,2,152,
3-26,11:42:33,37,37,13.18,2,152,
3-26,11:42:34,37,37,13.16,2,152,
3-26,11:42:34,37,37,13.17,2,152,
3-26,11:42:35,37,37,13.14,2,152,
3-26,11:42:35,39,39,13.17,2,152,
3-26,11:42:36,37,37,13.15,2,152,
3-26,11:42:36,39,39,13.15,2,152,
3-26,11:42:37,39,39,13.17,2,152,
3-26,11:42:37,40,40,13.18,2,152,
3-26,11:42:38,39,39,13.13,2,152,
3-26,11:42:38,39,39,13.17,2,152,
3-26,11:42:39,40,40,13.19,2,152,
3-26,11:42:39,39,39,13.15,2,152,
3-26,11:42:40,37,37,13.16,2,152,
3-26,11:42:40,40,40,13.17,2,152,
3-26,11:42:41,37,37,13.12,2,152,
3-26,11:42:41,38,38,13.16,2,152,
3-26,11:42:42,39,39,13.15,2,152,
3-26,11:42:42,39,39,13.16,2,152,
3-26,11:42:43,37,37,13.16,2,152,
3-26,11:42:43,37,37,13.18,2,152,
3-26,11:42:44,35,35,13.17,2,152,
3-26,11:42:44,32,32,13.15,2,152,
3-26,11:42:45,34,34,13.17,2,152,
3-26,11:42:45,33,33,13.16,2,152,
3-26,11:42:46,32,32,13.14,2,152,
3-26,11:42:46,34,34,13.17,2,152,
3-26,11:42:47,34,34,13.14,2,152,
3-26,11:42:47,34,34,13.14,2,152,
3-26,11:42:48,35,35,13.18,2,152,
3-26,11:42:48,34,34,13.15,2,152,
3-26,11:42:49,32,32,13.12,2,152,
3-26,11:42:49,32,32,13.16,2,152,
3-26,11:42:50,31,31,13.15,2,152,
3-26,11:42:50,30,30,13.15,2,152,
3-26,11:42:51,30,30,13.19,2,152,
3-26,11:42:51,30,30,13.17,2,152,
3-26,11:42:52,28,28,13.14,2,152,
3-26,11:42:52,28,28,13.16,2,152,
3-26,11:42:53,33,33,13.19,2,152,
3-26,11:42:53,32,32,13.16,2,152,
3-26,11:42:54,32,32,13.16,2,152,
3-26,11:42:54,33,33,13.16,2,152,
3-26,11:42:55,34,34,13.17,2,152,
3-26,11:42:55,32,32,13.13,2,152,
3-26,11:42:56,33,33,13.17,2,152,
3-26,11:42:56,34,34,13.17,2,152,
3-26,11:42:57,32,32,13.16,2,152,
3-26,11:42:57,32,32,13.19,2,152,
3-26,11:42:58,33,33,13.18,2,152,
3-26,11:42:58,32,32,13.16,2,152,
3-26,11:42:59,30,30,13.15,2,152,
3-26,11:42:59,32,32,13.12,2,152,
3-26,11:43:0,35,35,13.14,2,152,
3-26,11:43:0,34,34,13.13,2,152,
3-26,11:43:1,34,34,13.15,2,152,
3-26,11:43:1,31,31,13.12,2,152,
3-26,11:43:2,31,31,13.15,2,152,
3-26,11:43:2,31,31,13.19,2,152,
3-26,11:43:3,28,28,13.15,2,152,
3-26,11:43:3,28,28,13.14,2,152,
3-26,11:43:4,30,30,13.2,2,152,
3-26,11:43:4,30,30,13.17,2,152,
3-26,11:43:5,29,29,13.15,2,152,
3-26,11:43:5,29,29,13.19,2,152,
3-26,11:43:6,28,28,13.16,2,152,
3-26,11:43:6,31,31,13.16,2,152,
3-26,11:43:7,30,30,13.17,2,152,
3-26,11:43:7,31,31,13.16,2,152,
3-26,11:43:8,30,30,13.14,2,152,
3-26,11:43:8,30,30,13.15,2,152,
3-26,11:43:9,30,30,13.16,2,152,
3-26,11:43:9,31,31,13.16,2,152,
3-26,11:43:10,26,26,13.11,2,152,
3-26,11:43:10,25,25,13.13,2,152,
3-26,11:43:11,26,26,13.14,2,152,
3-26,11:43:11,23,23,13.11,2,152,
3-26,11:43:12,28,28,13.19,2,152,
3-26,11:43:12,27,27,13.15,2,152,
3-26,11:43:13,24,24,13.13,2,152,
3-26,11:43:13,24,24,13.14,2,152,
3-26,11:43:14,26,26,13.15,2,152,
3-26,11:43:14,30,30,13.18,2,152,
3-26,11:43:15,29,29,13.18,2,152,
3-26,11:43:15,29,29,13.17,2,152,
3-26,11:43:16,30,30,13.14,2,152,
3-26,11:43:16,30,30,13.14,2,152,
3-26,11:43:17,30,30,13.14,2,152,
3-26,11:43:17,34,34,13.17,2,152,
3-26,11:43:18,32,32,13.15,2,152,
3-26,11:43:18,32,32,13.17,2,152,
3-26,11:43:19,30,30,13.13,2,152,
3-26,11:43:19,29,29,13.13,2,152,
3-26,11:43:20,29,29,13.14,2,152,
3-26,11:43:20,31,31,13.16,2,152,
3-26,11:43:21,32,32,13.16,2,152,
3-26,11:43:21,30,30,13.16,2,152,
3-26,11:43:22,30,30,13.16,2,152,
3-26,11:43:22,29,29,13.15,2,152,
3-26,11:43:23,27,27,13.15,2,152,
3-26,11:43:23,29,29,13.15,2,152,
3-26,11:43:24,28,28,13.15,2,152,
3-26,11:43:24,28,28,13.15,2,152,
3-26,11:43:25,33,33,13.17,2,152,
3-26,11:43:25,31,31,13.14,2,152,
3-26,11:43:26,29,29,13.15,2,152,
3-26,11:43:26,31,31,13.16,2,152,
3-26,11:43:27,29,29,13.15,2,152,
3-26,11:43:27,27,27,13.16,2,152,
3-26,11:43:28,29,29,13.17,2,152,
3-26,11:43:28,26,26,13.15,2,152,
3-26,11:43:29,27,27,13.15,2,152,
3-26,11:43:29,27,27,13.14,2,152,
3-26,11:43:30,28,28,13.14,2,152,
3-26,11:43:30,29,29,13.13,2,152,
3-26,11:43:31,28,28,13.12,2,152,
3-26,11:43:31,30,30,13.14,2,152,
3-26,11:43:32,27,27,13.1,2,152,
3-26,11:43:32,28,28,13.16,2,152,
3-26,11:43:33,29,29,13.14,2,152,
